Date	USD	GBP	SEK	NOK	CNY	
04/01/2010	517.17	834.81	73.01	90.43	75.75	
05/01/2010	515.27	826.42	72.87	90.62	75.47	
06/01/2010	518.52	828.03	73.04	90.87	75.95	
07/01/2010	520.21	827.16	72.87	90.77	76.19	
08/01/2010	521.33	832.89	72.77	91.08	76.36	
11/01/2010	512.19	827.8	72.96	91.42	75.03	
12/01/2010	513.81	829.3	72.79	90.93	75.26	
13/01/2010	510.92	831.71	72.96	90.98	74.84	
14/01/2010	513.62	835.52	73.15	91.14	75.23	
15/01/2010	517.74	844.67	73.37	91.39	75.84	
18/01/2010	517.91	846.14	73.47	91.38	75.86	
19/01/2010	521.19	851.21	73.31	91.33	76.34	
20/01/2010	526.62	856.21	73.56	91.5	77.14	
21/01/2010	529.2	855.47	73.42	91.37	77.52	
22/01/2010	526.75	849.66	72.9	90.85	77.16	
25/01/2010	526.11	848.63	72.94	90.77	77.06	
26/01/2010	528.58	852.51	72.48	90.24	77.43	
27/01/2010	529.06	858.46	72.67	90.58	77.5	
28/01/2010	531.8	864.06	72.97	91.02	77.9	
29/01/2010	533.03	859.07	72.71	90.65	78.08	
01/02/2010	535.14	851.05	73.41	90.84	78.38	
02/02/2010	534.22	852.12	73.55	91.43	78.25	
03/02/2010	532.39	849.69	73.67	91.17	77.99	
04/02/2010	537.63	852.66	73.47	91.13	78.75	
05/02/2010	543.78	852.55	72.7	90.58	79.65	
08/02/2010	544.37	849.7	73.26	91.11	79.74	
09/02/2010	541.05	845.62	73.55	91.32	79.25	
10/02/2010	541.84	846.2	74.2	91.79	79.33	
11/02/2010	542.73	848.46	74.75	91.94	79.41	
12/02/2010	548.52	856.58	75.09	92.33	80.28	
15/02/2010	547.05	857.96	75.34	92.43	80.06	
16/02/2010	545.31	855.03	75.36	92.44	79.81	
17/02/2010	542.29	856.56	75.81	92.97	79.36	
18/02/2010	548.63	855.15	76.02	92.26	80.29	
19/02/2010	550.55	847.42	75.59	91.83	80.57	
22/02/2010	546.28	846.15	75.89	92.64	80.02	
23/02/2010	548.24	845.65	76.02	92.8	80.31	
24/02/2010	549.4	848.17	76.06	92.7	80.47	
25/02/2010	551.76	844.9	76.34	92.57	80.82	
26/02/2010	548.47	833.74	76.52	92.53	80.35	
01/03/2010	550.29	820.86	76.22	92.38	80.61	
02/03/2010	549.33	821.13	76.48	92.47	80.47	
03/03/2010	545.56	821.68	75.98	92.17	79.93	
04/03/2010	544.51	822.35	76.39	92.45	79.76	
05/03/2010	547.94	824.61	76.58	92.46	80.27	
08/03/2010	544.72	824.69	76.88	92.46	79.79	
09/03/2010	548.92	821.02	76.5	92.55	80.41	
10/03/2010	546.74	816.45	76.57	92.87	80.1	
11/03/2010	544.84	818.94	76.49	92.88	79.81	
12/03/2010	540.59	819.24	76.49	92.63	79.2	
15/03/2010	542.97	817.29	76.6	92.84	79.54	
16/03/2010	542.21	820.45	76.52	92.84	79.43	
17/03/2010	540.9	830.24	76.39	92.89	79.24	
18/03/2010	544.71	832.29	76.52	93.02	79.8	
19/03/2010	549.22	831.85	76.89	93.33	80.45	
22/03/2010	552.33	827.63	76.25	92.49	80.91	
23/03/2010	550.37	826.26	76.48	92.52	80.63	
24/03/2010	557.83	831.7	76.77	92.68	81.71	
25/03/2010	557.18	832.03	77	92.13	81.61	
26/03/2010	557.31	826.5	76.65	91.9	81.63	
29/03/2010	552.44	827.43	76.12	92.25	80.93	
30/03/2010	552.14	833.3	76.11	92.57	80.89	
31/03/2010	552.32	836.67	76.64	92.9	80.92	
06/04/2010	555.7	843.62	77.04	92.91	81.41	
07/04/2010	557.98	846.96	76.93	93.45	81.75	
08/04/2010	559.85	850.72	76.91	93.63	82.04	
09/04/2010	556.11	853.56	76.78	93.78	81.49	
12/04/2010	547.88	843.4	76.37	92.94	80.27	
13/04/2010	548	844.7	76.28	93.11	80.29	
14/04/2010	546.68	844.46	76.48	93.09	80.09	
15/04/2010	549.53	848.33	76.68	93.6	80.51	
16/04/2010	549.86	848.52	76.83	93.56	80.56	
19/04/2010	554.1	845.28	76.74	93.23	81.17	
20/04/2010	551.85	849.09	77.16	93.64	80.85	
21/04/2010	556.5	856.4	77.56	94.26	81.51	
22/04/2010	557.91	858.61	77.4	94.21	81.73	
23/04/2010	559.1	858.09	77.6	94.49	81.89	
26/04/2010	558.67	862.94	77.78	94.8	81.84	
27/04/2010	559.98	858.34	77.71	94.88	82.04	
28/04/2010	561.9	854.65	77.32	94.51	82.33	
29/04/2010	561.41	857.53	77.31	94.89	82.25	
03/05/2010	562.21	857.43	77.45	94.94	82.37	
04/05/2010	568.63	862.18	77.61	95.13	83.3	
05/05/2010	575.88	870.39	77.19	95.22	84.36	
06/05/2010	584.82	882.97	76.64	95.6	85.67	
07/05/2010	583.99	857.5	76.24	93.58	85.56	
10/05/2010	573.82	861.28	76.83	94.58	84.06	
11/05/2010	586.12	865.81	77.07	94.92	85.83	
12/05/2010	586.62	876.12	77.7	95.57	85.92	
17/05/2010	602.52	869.83	77.48	96.35	88.25	
18/05/2010	598.68	866.22	77.87	96.28	87.69	
19/05/2010	606.41	867.15	77.45	95.37	88.82	
20/05/2010	603.39	860.97	76.42	92.51	88.37	
21/05/2010	595.55	855.13	75.71	91.4	87.23	
25/05/2010	608.72	873.24	75.71	91.55	89.11	
26/05/2010	604.46	870.52	76.71	93.27	88.51	
27/05/2010	607.07	879.13	76.97	93.16	88.86	
28/05/2010	600.86	875.48	77.05	93.46	87.96	
31/05/2010	604.49	876.65	77.31	93.71	88.53	
01/06/2010	612.04	891.25	77.36	93.67	89.61	
02/06/2010	608.96	892.71	77.77	93.92	89.16	
03/06/2010	606.56	890.43	78.16	94.6	88.83	
04/06/2010	616.9	899.12	77.91	94.76	90.34	
07/06/2010	621.93	901.98	77.12	93.71	91.03	
08/06/2010	622.86	898.28	77	93.19	91.2	
09/06/2010	619.38	900.69	77.34	93.53	90.71	
10/06/2010	617.6	901.48	77.67	94.58	90.41	
11/06/2010	613.43	897.03	77.64	94.95	89.78	
14/06/2010	607.19	895.22	77.74	95.14	88.87	
15/06/2010	606.76	893.95	77.3	94.73	88.8	
16/06/2010	605.86	895.25	77.47	94.42	88.68	
17/06/2010	601.69	890.97	77.7	94.51	88.11	
18/06/2010	601.34	890.25	77.82	94.64	88.09	
21/06/2010	600.45	892	78.17	94.69	88.33	
22/06/2010	607.11	892.31	77.86	93.81	89.1	
23/06/2010	606.62	904.58	78.26	93.88	89.05	
24/06/2010	606.97	909.31	77.74	93.29	89.26	
25/06/2010	605.45	903.76	77.85	93.18	89.17	
28/06/2010	603.31	907.84	77.88	93.79	88.77	
29/06/2010	610.64	919.13	78.21	94.18	89.83	
30/06/2010	607.02	911.22	78.2	93.43	89.51	
01/07/2010	604.21	906	77.58	92.59	89.1	
02/07/2010	593.7	902.78	77.99	92.39	87.68	
05/07/2010	594.63	900.46	77.62	92.46	87.76	
06/07/2010	592.53	898.54	77.44	92.38	87.39	
07/07/2010	593.08	895.92	77.51	92	87.51	
08/07/2010	588.81	892.09	78.08	92.42	86.9	
09/07/2010	589.96	891.78	78.67	92.7	87.1	
12/07/2010	593	891.45	78.84	93	87.58	
13/07/2010	593.17	896.31	79.29	93.7	87.59	
14/07/2010	586.49	892.99	79.16	94	86.57	
15/07/2010	580.78	891.56	79.12	93.99	85.68	
16/07/2010	573.17	881.43	78.59	92.53	84.6	
19/07/2010	575.2	878.57	78.19	91.54	84.86	
20/07/2010	580.19	879.34	78.44	91.67	85.6	
21/07/2010	581.41	887.71	78.78	92.99	85.79	
22/07/2010	579.91	884.18	78.86	93.44	85.53	
23/07/2010	577.81	890.11	78.93	93.55	85.22	
26/07/2010	576.34	893.33	78.56	93.13	85.01	
27/07/2010	571.86	889.17	78.77	93.17	84.36	
28/07/2010	573.58	893.58	78.61	93.37	84.62	
29/07/2010	570.06	890.41	78.67	93.47	84.13	
30/07/2010	571.92	892.44	78.99	93.84	84.42	
02/08/2010	569.93	902.02	79.63	94.8	84.13	
03/08/2010	563.51	897.82	79.55	94.53	83.2	
04/08/2010	564.24	899.48	79.4	94.48	83.32	
05/08/2010	565.18	898.5	79.42	94.6	83.46	
06/08/2010	565.54	897.66	79.44	94.59	83.56	
09/08/2010	562.2	897.27	79.32	94.35	83.08	
10/08/2010	567.28	892.01	79.23	94.33	83.77	
11/08/2010	572.4	900.02	78.6	93.52	84.49	
12/08/2010	582.54	907.96	78.61	93.55	85.86	
13/08/2010	582.11	907.26	78.41	94	85.66	
16/08/2010	581.11	907.3	78.47	93.66	85.35	
17/08/2010	579.25	905.13	78.97	94.22	85.28	
18/08/2010	578.39	904.86	78.87	93.94	85.16	
19/08/2010	580.45	908	78.94	94.38	85.48	
20/08/2010	586.15	909.61	78.63	93.55	86.32	
23/08/2010	586.38	911.91	79.3	94.26	86.23	
24/08/2010	590.65	909.15	79.1	93.8	86.9	
25/08/2010	590.46	909.9	78.63	92.9	86.85	
26/08/2010	586.69	910.99	78.97	93.04	86.28	
27/08/2010	585.86	907.64	79.45	93.35	86.18	
30/08/2010	586.36	912.04	79.33	93.49	86.19	
31/08/2010	587.13	902.62	79.29	92.78	86.25	
01/09/2010	581.61	895.81	79.63	93.73	85.39	
02/09/2010	580.8	893.99	79.89	94.22	85.31	
03/09/2010	580.09	893.53	79.94	94.37	85.26	
06/09/2010	578.37	888.27	80.05	94.49	85.21	
07/09/2010	584.19	895.25	79.89	94.35	86.02	
08/09/2010	586.41	905.75	80.31	94.48	86.31	
09/09/2010	585.62	901.68	80.51	94.58	86.33	
10/09/2010	585.08	904.2	80.91	94.53	86.43	
13/09/2010	581.72	895.89	81.08	94.84	86.03	
14/09/2010	579.46	892.5	80.71	94.52	85.89	
15/09/2010	573.34	891.33	80.99	94.3	85.04	
16/09/2010	569.38	889.43	80.78	93.6	84.67	
17/09/2010	570.2	891.03	80.68	93.49	84.81	
20/09/2010	569.63	888.39	81.14	93.63	84.84	
21/09/2010	567.75	881.06	81.45	93.94	84.64	
22/09/2010	557.46	871.03	81.62	94.34	83.11	
23/09/2010	559.15	875.91	80.93	94.07	83.36	
24/09/2010	555.51	872.99	80.92	93.75	82.81	
27/09/2010	552.82	876.09	81.24	94.13	82.6	
28/09/2010	553.6	876.8	80.78	93.53	82.74	
29/09/2010	547.48	864.67	81.4	93.53	81.87	
30/09/2010	546.01	866.55	81.51	93.52	81.6	
01/10/2010	542.93	858.96	80.84	92.69	81.14	
04/10/2010	543.9	861.15	80.67	92.83	81.29	
05/10/2010	540.99	860.15	80.48	92.71	80.85	
06/10/2010	538.01	854.31	80.16	92.79	80.41	
07/10/2010	533.72	852.47	79.99	92.24	79.92	
08/10/2010	537.42	852.04	80.03	92.05	80.57	
11/10/2010	535.14	852.7	80.44	91.8	80.26	
12/10/2010	539.07	853.58	80.65	91.79	80.78	
13/10/2010	534.21	846.18	80.47	91.66	80.16	
14/10/2010	528.83	848.17	80.76	92.41	79.51	
15/10/2010	529.24	849.73	80.85	92.14	79.69	
18/10/2010	536.67	852.58	80.3	91.5	80.77	
19/10/2010	538.09	846.85	79.89	91.29	80.98	
20/10/2010	538.06	845.59	80.1	91.42	80.89	
21/10/2010	532.13	837.83	80.48	91.64	80.02	
22/10/2010	535.22	840.49	80.57	91.58	80.37	
25/10/2010	531.53	835.57	81.07	92.15	79.83	
26/10/2010	536.06	850.51	80.17	91.84	80.46	
27/10/2010	540.35	854.99	79.93	91.57	80.88	
28/10/2010	538.24	856.89	80.06	91.51	80.49	
29/10/2010	538.08	858.42	79.65	91.02	80.66	
01/11/2010	535.47	860.33	80.38	91.55	79.9	
02/11/2010	531.92	852.26	79.98	90.9	79.66	
03/11/2010	531.99	856.64	79.96	90.83	79.69	
04/11/2010	523.36	851.14	80.55	91.49	78.54	
05/11/2010	529.22	858.81	80.22	91.8	79.5	
08/11/2010	535.57	863.97	80.2	92.19	80.2	
09/11/2010	534.56	864.43	80.08	92.29	80.46	
10/11/2010	541.28	869.86	80.17	92.29	81.6	
11/11/2010	544.07	877.85	80.06	92.12	82.12	
12/11/2010	543.67	876.24	79.65	91.65	81.91	
15/11/2010	547.05	879.12	79.56	91.62	82.34	
16/11/2010	547.66	875.99	79.51	91.28	82.5	
17/11/2010	553	878.14	79.33	91.08	83.25	
18/11/2010	546.27	874.78	79.67	91.34	82.35	
19/11/2010	545.22	871.77	79.36	90.92	82.12	
22/11/2010	546.35	872.16	79.44	90.85	82.26	
23/11/2010	552.41	879.21	79.43	90.84	83.13	
24/11/2010	558.87	883.48	80.23	91.53	83.99	
25/11/2010	559.7	880.83	80.43	91.74	84.16	
26/11/2010	563.63	882.44	80.09	91.16	84.53	
29/11/2010	567.04	883.21	80.84	91.71	85.13	
30/11/2010	573.39	889.74	81.26	92.11	86	
01/12/2010	568.27	887.98	81.42	92.47	85.28	
02/12/2010	566.48	882.43	81.42	92.46	85.04	
03/12/2010	562.65	878.88	81.66	93.1	84.44	
06/12/2010	561.18	879.66	81.79	93.41	84.41	
07/12/2010	557.71	880.21	81.92	93.56	83.93	
08/12/2010	564.73	890.94	81.48	93.62	84.77	
09/12/2010	564.21	889.47	81.65	93.72	84.78	
10/12/2010	562.88	890.5	81.85	93.92	84.57	
13/12/2010	561.88	883.5	81.5	94.05	84.28	
14/12/2010	554.79	878.29	81.65	94.4	83.36	
15/12/2010	557.75	873.68	82.07	94.73	83.8	
16/12/2010	562.8	878.62	82.43	94.37	84.46	
17/12/2010	561.83	874.54	82.57	94.39	84.42	
20/12/2010	566.66	880.39	82.91	94.78	84.9	
21/12/2010	566.38	876.24	82.97	94.77	85.06	
22/12/2010	568.34	877.54	82.97	94.67	85.51	
23/12/2010	570.5	878.68	83.15	95.1	85.88	
27/12/2010	567.39	874.48	83.02	95.13	85.57	
28/12/2010	564.94	873.44	82.86	95.26	85.28	
29/12/2010	567.36	872.8	82.91	95.44	85.69	
30/12/2010	561.33	866.59	82.7	95.34	85.04	
03/01/2011	558.37	865.32	83.4	95.8	84.73	
04/01/2011	555.35	867.92	83.24	95.44	84.03	
05/01/2011	564.04	878.55	83.46	95.68	85.22	
06/01/2011	569.22	882.38	83.53	96.18	85.9	
07/01/2011	574.82	888.74	83.36	96.43	86.73	
10/01/2011	577.34	895.58	83.51	96.64	86.98	
11/01/2011	575.38	895.54	83.95	96.43	86.91	
12/01/2011	574.24	895.87	84.24	96.67	86.96	
13/01/2011	564.44	891.41	83.7	95.55	85.46	
14/01/2011	558.08	884.56	82.99	94.9	84.69	
17/01/2011	559.69	891.04	83.56	95.68	84.89	
18/01/2011	557.24	891.63	83.53	95.28	84.65	
19/01/2011	551.7	883.59	83.42	95.21	83.81	
20/01/2011	553.13	883.33	83.27	94.63	83.99	
21/01/2011	551.24	878.67	83.19	94.44	83.73	
24/01/2011	549.19	875.18	83.25	94.55	83.45	
25/01/2011	548.24	864.72	83.68	94.98	83.29	
26/01/2011	544.72	863.28	84.13	94.73	82.75	
27/01/2011	543.44	867.17	84.27	94.08	82.56	
28/01/2011	543.69	865.84	84.2	93.96	82.43	
31/01/2011	544.43	865.88	84.07	94.04	82.55	
01/02/2011	541.97	873.34	84.67	94.58	82.28	
02/02/2011	540.09	875.09	84.13	94.56	82.02	
03/02/2011	542.43	878.54	83.96	94.87	82.37	
04/02/2011	546.87	879.89	84.53	95.48	83.05	
07/02/2011	550.03	887.24	84.66	95.1	83.53	
08/02/2011	546.73	878.46	84.99	94.85	83.03	
09/02/2011	546.35	877.18	84.84	94.76	82.91	
10/02/2011	548.07	879.44	84.5	94	83.21	
11/02/2011	551.36	881.71	84.71	94.03	83.63	
14/02/2011	554.82	887.71	85.16	94.67	84.1	
15/02/2011	551.94	890.35	85.46	95.19	83.76	
16/02/2011	551.91	885.65	85.39	95.26	83.81	
17/02/2011	549.82	886.61	85.27	95.49	83.56	
18/02/2011	547.05	887.98	85.36	96.12	83.26	
21/02/2011	545.46	884.9	85.09	95.96	83.06	
22/02/2011	545.5	881.42	84.85	96.18	82.9	
23/02/2011	542.94	881.32	84.78	96.33	82.58	
24/02/2011	541.25	875.68	84.73	96.58	82.33	
25/02/2011	541.73	871.66	84.41	96.02	82.37	
28/02/2011	538.99	874.34	85.27	96.72	82.02	
01/03/2011	539.31	877.78	85.61	96.68	82.1	
02/03/2011	539.93	879.44	85.38	96.8	82.15	
03/03/2011	538.37	875.88	85.14	96.65	81.94	
04/03/2011	534.28	869.05	84.4	95.85	81.34	
07/03/2011	531.59	866.11	84.02	96.1	81.08	
08/03/2011	536.6	866.66	84.3	96.17	81.69	
09/03/2011	535.47	868.22	84.7	96.22	81.47	
10/03/2011	539.78	870.71	84.64	95.84	82.1	
11/03/2011	541.51	866.02	84.63	95.55	82.36	
14/03/2011	534.73	861.35	84.37	95.27	81.42	
15/03/2011	537.22	859.89	83.07	94.25	81.73	
16/03/2011	534.63	859.98	83.12	94.78	81.36	
17/03/2011	532.6	859.83	82.96	94.43	81	
18/03/2011	527.73	853.38	83.72	94.59	80.33	
21/03/2011	525.37	855.47	83.78	94.64	80.03	
22/03/2011	524.75	859.32	83.49	94.32	80.15	
23/03/2011	527.54	857.26	83.5	94.5	80.5	
24/03/2011	527.83	853.13	83.36	94.6	80.5	
25/03/2011	528.37	849.62	82.94	94.6	80.55	
28/03/2011	531.46	849.12	83.11	94.7	80.98	
29/03/2011	530.17	846.04	83	94.35	80.81	
30/03/2011	529.26	848.48	83.62	94.79	80.72	
31/03/2011	524.86	843.8	83.47	95.2	80.15	
01/04/2011	527.29	845.88	83.42	95.53	80.53	
04/04/2011	523.64	846.44	82.96	95.35	80.1	
05/04/2011	526.42	854.36	82.96	95.72	80.49	
06/04/2011	521.46	849.79	82.74	95.79	79.69	
07/04/2011	522.1	851.36	82.44	95.39	79.8	
08/04/2011	517.83	846.5	82.95	95.58	79.23	
11/04/2011	516.66	843.98	82.75	95.45	79.02	
12/04/2011	515.44	839.48	82.12	94.69	78.81	
13/04/2011	514.62	838.21	82.6	94.87	78.77	
14/04/2011	517.92	845.17	82.6	94.92	79.28	
15/04/2011	516.13	843.87	83.18	95.52	79.01	
18/04/2011	522.47	849.95	83.47	95.77	80.03	
19/04/2011	521.44	849.38	83.6	96.06	79.85	
20/04/2011	513.79	841.05	83.78	95.74	78.74	
26/04/2011	510.13	840.51	83.54	95.84	78.15	
27/04/2011	508.3	841.13	83.43	95.73	78.06	
28/04/2011	504.08	839.04	83.53	95.5	77.55	
29/04/2011	501.86	836.34	83.66	95.83	77.32	
02/05/2011	502.62	838.66	83.54	95.85	77.51	
03/05/2011	504.52	831.35	83.24	95.61	77.66	
04/05/2011	501.06	828.63	82.76	94.74	77.16	
05/05/2011	503.39	829.82	82.23	94.04	77.52	
06/05/2011	514.24	843.65	82.66	93.86	79.2	
09/05/2011	517.96	848.11	83.05	94.79	79.76	
10/05/2011	519.31	849.33	83.25	95.55	79.99	
11/05/2011	519.32	856.26	83.34	95.72	79.98	
12/05/2011	526.83	856.89	83.25	95.58	81.07	
13/05/2011	522.11	849.23	82.89	95.09	80.35	
16/05/2011	527.21	854.6	82.77	94.78	81	
17/05/2011	526.19	854.23	82.84	93.93	80.88	
18/05/2011	524.17	846.79	83.01	93.97	80.58	
19/05/2011	522.8	846.22	83.2	94.73	80.38	
23/05/2011	531.82	857.27	83.63	95.01	81.77	
24/05/2011	529.25	854.28	83.59	95.13	81.45	
25/05/2011	530.02	859.88	83.64	95.31	81.62	
26/05/2011	526.31	858.57	83.77	95.72	81.08	
27/05/2011	522.69	860.15	83.68	95.97	80.5	
30/05/2011	522.42	859.88	83.86	96.23	80.58	
31/05/2011	518.32	855.01	83.84	96.1	80	
01/06/2011	517.42	850.01	83.87	96.43	79.87	
06/06/2011	510.8	837.43	82.87	95.3	78.9	
07/06/2011	508.93	835.54	82.78	95.12	78.52	
08/06/2011	510.48	835.16	82.45	94.57	78.83	
09/06/2011	510.33	838.53	82.31	94.73	78.8	
10/06/2011	514.83	839.46	82.06	94.94	79.45	
14/06/2011	516.27	846.65	81.8	95.67	79.68	
15/06/2011	521.91	847.91	81.54	95.38	80.51	
16/06/2011	529.44	852.14	81.04	94.67	81.78	
17/06/2011	522.72	845.14	81.18	94.79	80.76	
20/06/2011	524.02	848.14	81.34	94.11	80.89	
21/06/2011	518.94	841.18	81.46	94.27	80.26	
22/06/2011	518.05	835.11	81.47	94.81	80.15	
23/06/2011	524.78	838.38	81.38	95.58	81.14	
24/06/2011	524.52	839.42	81.25	95.84	81.02	
27/06/2011	525.03	838.26	81.13	95.81	81.03	
28/06/2011	523.03	834.15	80.66	95.6	80.84	
29/06/2011	517.1	828.98	81.04	95.56	80	
30/06/2011	516.07	826.4	81.3	95.78	79.84	
01/07/2011	514.83	824.19	81.71	95.75	79.64	
04/07/2011	514.44	827.44	81.98	96.12	79.6	
05/07/2011	515.81	830.26	82.14	96.22	79.75	
06/07/2011	520.95	833.54	82.05	96.04	80.56	
07/07/2011	523.55	836.12	82.01	96.34	80.97	
08/07/2011	523.71	835.05	82.11	96.3	81.01	
11/07/2011	530.62	846.87	81.32	96.31	82.05	
12/07/2011	533.66	844.94	80.98	95.96	82.59	
13/07/2011	529.89	845.19	80.82	95.17	81.92	
14/07/2011	525.07	846.48	81.08	95.14	81.24	
15/07/2011	527.13	849.78	80.95	94.79	81.56	
18/07/2011	530.91	854	80.58	94.78	82.07	
19/07/2011	526.58	848.38	80.78	94.84	81.46	
20/07/2011	524.76	846.57	81.29	95.53	81.25	
21/07/2011	524.13	848.32	81.91	95.87	81.19	
22/07/2011	517.93	844.41	82.1	95.96	80.34	
25/07/2011	518.32	844.58	81.83	95.91	80.42	
26/07/2011	515.04	844.69	82.15	96.08	79.94	
27/07/2011	515.89	843.9	82.23	96.02	80.07	
28/07/2011	522.42	852.47	82.1	96.44	81.09	
29/07/2011	522.4	851.51	82.14	96.28	81.15	
01/08/2011	516.83	847.04	82.71	96.84	80.33	
02/08/2011	525.69	854.44	82.65	97.42	81.65	
03/08/2011	520.9	853.68	81.97	96.96	80.96	
04/08/2011	523.48	854.74	81.41	96.23	81.3	
05/08/2011	526.24	857.13	80.9	95.7	81.71	
08/08/2011	523.68	857.14	80.74	95.9	81.37	
09/08/2011	522.16	853.25	80.86	95.15	81.2	
10/08/2011	518.61	842.56	80.7	95.39	80.86	
11/08/2011	526.8	850.82	80.16	95.27	82.38	
12/08/2011	522.74	850.01	80.64	95.18	81.74	
15/08/2011	520.6	849.4	80.23	94.65	81.47	
16/08/2011	518.77	847.98	80.54	94.72	81.28	
17/08/2011	514.6	848.89	81.26	95.53	80.57	
18/08/2011	518.52	855.8	81.35	95.48	81.17	
19/08/2011	517.81	856.52	80.78	94.8	80.96	
22/08/2011	516.78	852.56	81.49	95.05	80.76	
23/08/2011	515.13	850.43	81.82	95.41	80.53	
24/08/2011	516.17	849.38	81.66	94.99	80.8	
25/08/2011	516.47	845.39	81.77	95.65	80.83	
26/08/2011	517.35	841.29	81.8	95.85	81	
29/08/2011	514.31	842.28	81.74	95.84	80.6	
30/08/2011	517.37	843.23	81.08	95.87	81.09	
31/08/2011	515.65	841.37	81.31	96.27	80.87	
01/09/2011	521.53	845.44	81.9	96.94	81.74	
02/09/2011	522.6	847.6	81.65	97.04	81.88	
05/09/2011	527.33	851.22	81.88	97.09	82.58	
06/09/2011	528.35	849.3	81.96	98.06	82.68	
07/09/2011	530.61	848.26	83	98.74	82.97	
08/09/2011	530.32	849.53	83.16	98.54	83.1	
09/09/2011	539	860.06	83.73	98.88	84.37	
12/09/2011	545.34	865.8	82.83	98.11	85.17	
13/09/2011	545.81	862.84	81.61	96.38	85.29	
14/09/2011	542.5	856.58	81.2	96.15	84.81	
15/09/2011	539.88	853.15	81.01	96.28	84.5	
16/09/2011	541.27	854.41	81.3	96.25	84.79	
19/09/2011	545.95	857.89	81.23	96.21	85.48	
20/09/2011	543.19	853.73	81.66	95.95	85.08	
21/09/2011	546.14	852.96	81.68	96.01	85.61	
22/09/2011	553.67	852.65	80.27	95.13	86.54	
23/09/2011	554.14	853.11	79.91	94.38	86.73	
26/09/2011	551.31	855.88	80.48	95.1	86.12	
27/09/2011	548	855.52	81.08	95.52	85.65	
28/09/2011	545.89	853.57	80.94	95.21	85.38	
29/09/2011	546.62	854.79	80.79	94.89	85.44	
30/09/2011	551.11	858.67	80.38	94.34	86.32	
03/10/2011	558.44	865.79	81.25	95.1	87.58	
04/10/2011	564.65	868.96	81.23	94.98	88.75	
05/10/2011	558.1	862.5	81.63	95.3	87.53	
06/10/2011	560.92	858.65	81.21	95.12	87.92	
07/10/2011	554.11	860.77	81.51	95.43	87.15	
10/10/2011	547.59	856.65	81.57	95.4	86.25	
11/10/2011	547.03	855.38	81.62	95.66	85.8	
12/10/2011	540.78	850.45	81.65	95.65	85.05	
13/10/2011	542.36	850.03	81.48	95.98	85.01	
14/10/2011	539.26	851.12	81.47	96.13	84.44	
17/10/2011	540.45	851.86	81.3	96.29	84.85	
18/10/2011	544.43	855.62	81.29	95.94	85.32	
19/10/2011	538.44	850.96	81.6	96.26	84.41	
20/10/2011	539.22	850.86	81.83	96.58	84.46	
21/10/2011	539.61	858.04	81.79	96.62	84.49	
24/10/2011	537.33	856.66	81.76	96.8	84.28	
25/10/2011	534.93	855.67	81.72	96.87	84.1	
26/10/2011	534.54	853.82	81.84	96.93	84.13	
27/10/2011	530.28	849.49	82.46	97.23	83.38	
28/10/2011	525.61	846.39	82.53	97	82.64	
31/10/2011	531.53	852.37	82.61	96.63	83.62	
01/11/2011	546.08	870.19	82.11	95.92	85.92	
02/11/2011	538.85	863.33	82.01	95.91	84.76	
03/11/2011	540.27	865.95	82.43	96.37	85	
04/11/2011	540.38	864.17	81.69	95.86	85.23	
07/11/2011	541.68	869.04	81.94	96.08	85.29	
08/11/2011	539.93	867.61	82.39	96.37	85.07	
09/11/2011	546.07	871.89	82.03	95.88	86.24	
10/11/2011	546.56	872.09	82.1	96.13	86.1	
11/11/2011	545.22	868.6	81.84	96	85.97	
14/11/2011	544.92	868.9	81.66	95.99	85.74	
15/11/2011	550.01	872.07	81.57	95.42	86.7	
16/11/2011	551.95	871.18	81.51	95.5	86.91	
17/11/2011	552.13	871.51	81.12	95.17	86.88	
18/11/2011	548.22	867.39	81.25	95.17	86.27	
21/11/2011	553.02	865.42	81.08	94.93	86.93	
22/11/2011	549.84	859.66	80.86	95.11	86.51	
23/11/2011	555.67	864.66	80.72	95.14	87.39	
24/11/2011	556.12	864.16	80.45	94.97	87.33	
25/11/2011	562.19	868.98	80.4	94.91	88.22	
28/11/2011	557.2	866.64	80.32	94.92	87.28	
29/11/2011	557.72	871.28	80.67	94.75	87.73	
30/11/2011	554.26	869.01	81.31	95.92	86.91	
01/12/2011	550.92	865.21	81.45	95.5	86.54	
02/12/2011	550.16	864.12	81.83	95.71	86.73	
05/12/2011	553.14	865.32	82.19	96.24	87.16	
06/12/2011	555.08	867.99	82.11	96.36	87.63	
07/12/2011	555.77	867.05	82.47	96.63	87.56	
08/12/2011	554.39	871.76	82.48	96.75	87.14	
09/12/2011	555.51	871.46	82.44	96.85	87.66	
12/12/2011	561.17	876.9	82.14	96.55	88.23	
13/12/2011	564.19	878.77	82.08	96.44	88.66	
14/12/2011	572.05	885.89	81.81	95.71	89.92	
15/12/2011	570.87	885.47	81.94	95.68	89.99	
16/12/2011	569.01	884.37	82.29	95.53	89.89	
19/12/2011	569.97	884.95	82.67	95.93	90.02	
20/12/2011	568.59	888.36	82.8	96.44	89.66	
21/12/2011	569.47	893.18	82.58	95.9	89.85	
22/12/2011	569.76	892.92	82.64	95.74	89.88	
23/12/2011	569.34	892.32	82.92	95.53	89.84	
27/12/2011	568.75	891.78	82.83	95.36	89.95	
28/12/2011	568.75	891.37	82.91	95.34	90.01	
