"Date","MaerskA","MaerskB","Ambu","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NovoNordisk","Novozymes","RoyalUnibrew","SimCorp","SydBank","Tryg","Vestas","WilliamDemant","C20index","SP500","TwoYearBond","TenYearBond","OilPrice","GoldFutures","USD","GBP","SEK","NOK","CNY"
2010-06-11,8191,8529.64,7.32,488,126.2,114.47,93.9,413.5,43.71,47.5,186.5,87.8,96.74,136.8,42,101,144.5,68,57.74,90.38,402.22,1091.6,0.8,2.68,73.78,1228.9,6.13,8.97,0.78,0.95,0.9
2010-06-14,8395.51,8745.84,7.3,494.5,125.7,116.32,96,427.8,58.15,47.8,190.4,88.3,98.58,138.6,41.9,103.4,145.3,68,59.6,92.06,410.66,1089.63,0.83,2.72,75.12,1223.3,6.07,8.95,0.78,0.95,0.89
2010-06-15,8490.84,8855.69,7.2,493,126,116.5,96.4,430.1,57.4,47.1,190.9,88.25,98.14,138.9,41.6,102.7,144.6,68,59.36,93.86,411.12,1115.23,0.87,2.79,76.94,1233.2,6.07,8.94,0.77,0.95,0.89
2010-06-16,8320.98,8698.77,7.15,488.5,125.6,115.49,96.1,427.4,53.85,46.3,193,88.5,98.04,138,40.9,101.5,143.5,67.7,59.48,92.02,408.98,1114.61,0.84,2.78,77.67,1229.3,6.06,8.95,0.77,0.94,0.89
2010-06-17,8419.78,8812.1,7.12,488.9,123.8,117.06,96.9,426.2,51.3,46.6,190,89.5,97.74,137.7,41,100,140,67,58.2,91.7,408.45,1116.04,0.85,2.77,76.79,1247.5,6.02,8.91,0.78,0.95,0.88
2010-06-18,8541.1,8881.84,7,494.8,123.1,120.39,98.6,425,61,45.5,193.5,88.4,102,138.5,41,100,140.3,67.32,57.88,91.52,417.24,1117.51,0.93,2.83,77.18,1257.2,6.01,8.9,0.78,0.95,0.88
2010-06-21,8768.14,9153.84,7.2,490.5,124.2,121.69,98.35,431.9,58.9,44.9,195.3,88.4,103.1,139.3,40,101,140.5,67.4,58,90.46,421.23,1113.2,0.95,2.83,77.82,1239.7,6,8.92,0.78,0.95,0.88
2010-06-22,8613.89,9003.9,7.18,487.3,127.3,119.93,96.45,429.8,58.25,45.4,192.2,87.95,101.6,139.4,40.4,102.5,138.6,66.44,57.7,91.08,416.97,1095.31,0.92,2.77,77.21,1239.9,6.07,8.92,0.78,0.94,0.89
2010-06-23,8513.37,8883.59,7.2,484,125.8,118.35,95.8,420.1,58,45.3,192,87.5,101.2,138.1,40.7,101.6,138,65.9,57.38,90.4,413.83,1092.04,0.94,2.76,76.35,1234.1,6.07,9.05,0.78,0.94,0.89
2010-06-24,8310.58,8669.13,7.25,478.9,124.9,114.93,93.65,409.9,54.6,44,186.7,86.95,100.7,135.6,40.4,99.6,134.8,65.3,56,88.88,407.01,1073.69,0.89,2.71,76.51,1245.5,6.07,9.09,0.78,0.93,0.89
2010-06-25,8424.97,8778.97,7.4,478.3,122.9,111.97,92.6,405.5,51.65,43.2,183.9,86.3,100,133,40,99.4,132.3,65.06,53.94,88.2,403.36,1076.76,0.93,2.73,78.86,1255.8,6.05,9.04,0.78,0.93,0.89
2010-06-28,8371.25,8761.54,7.38,480,124.4,113.91,93.5,410,49.87,44,182,85.65,100.6,133.4,40.2,99,129.6,65,53.04,88.7,404.47,1074.57,0.91,2.69,78.25,1238.2,6.03,9.08,0.78,0.94,0.89
2010-06-29,7991.68,8369.23,7.38,461,123.5,108.55,88,398.6,45.88,42.3,175.9,83.1,99,127.8,37.8,96.7,125.8,63.94,50.3,86,391.07,1041.24,0.89,2.67,75.94,1242,6.11,9.19,0.78,0.94,0.9
2010-06-30,8095.67,8449.43,7.38,466.9,121.3,109.29,88.35,396.5,43.45,42.6,177.8,83.3,98.82,130.7,39.2,97.4,124.8,64.42,51.06,89.5,393.02,1030.71,0.95,2.68,75.63,1245.5,6.07,9.11,0.78,0.93,0.9
2010-07-01,7764.63,8121.64,7.45,449,121.8,108.55,85.6,378.8,40.91,41.5,177.4,82.8,96.96,126.8,37.3,95.5,122.6,63.42,49.5,89.3,383.73,1027.37,1.03,2.67,72.95,1206.3,6.04,9.06,0.78,0.93,0.89
2010-07-02,8106.07,8473.84,7.47,465.5,122,110.86,88.7,384.6,59.65,41.8,178.5,83.85,96.7,126.2,38.4,97,122.8,63.98,51.62,90.56,390.34,1022.58,1.01,2.69,72.14,1207.4,5.94,9.03,0.78,0.92,0.88
2010-07-05,8191,8538.36,7.4,463.7,123.3,110.58,89.4,386.3,59.6,41.6,175.4,83.5,97.2,127.6,38.3,95.9,122.8,64.4,51.28,92.78,391.45,,0.99,2.66,,,5.95,9,0.78,0.92,0.88
2010-07-06,8456.17,8805.13,7.55,477.5,124.4,115.67,93.05,403,59.9,42.1,183.9,85.3,98.22,130.7,38.8,97,127.2,65.28,52.62,94.86,401.45,1028.06,1.01,2.68,71.98,1194.8,5.93,8.99,0.77,0.92,0.87
2010-07-07,8530.7,8909.74,7.55,480,123.3,118.17,92.4,400,62.4,42.7,187.9,86.35,98.48,131.6,38.5,97.5,130,65.62,53.04,94.68,404.31,1060.27,1.05,2.71,74.07,1198.6,5.93,8.96,0.78,0.92,0.88
2010-07-08,8917.2,9241.02,7.6,480,121.3,119.93,94.9,402,64.6,43.4,190,86.25,97.7,131.3,39,97,131.8,66.18,53.54,92.8,406.98,1070.25,1.07,2.73,75.44,1195.8,5.89,8.92,0.78,0.92,0.87
2010-07-09,8769.88,9073.64,7.55,486,121.6,116.13,95.95,404.6,63.7,43.4,189.6,86.1,98.3,133.8,38.3,95,132.8,66.56,53.44,92.52,406.58,1077.96,1.1,2.73,76.09,1209.6,5.9,8.92,0.79,0.93,0.87
2010-07-12,8762.94,9061.43,7.7,488,119.7,116.13,96.35,402.4,61.25,43.3,190.5,87.05,99.76,133,38.7,97,132.2,66.8,52.5,93.22,407.99,1078.75,1.04,2.7,74.95,1198.5,5.93,8.91,0.79,0.93,0.88
2010-07-13,8648.55,8892.31,7.6,492,120.9,120.67,96.7,408,61.95,44,192,87,99.66,135.7,38.9,96.4,134.7,67.38,52.92,93.56,410.64,1095.34,1.07,2.75,77.15,1213.3,5.93,8.96,0.79,0.94,0.88
2010-07-14,8802.81,9082.36,7.25,485.4,121.7,122.52,97.55,411.2,61.15,43.7,189,87.05,100.5,137.7,38.2,97,135.5,67.4,53.08,93.2,413.72,1095.17,1.08,2.74,77.04,1206.8,5.86,8.93,0.79,0.94,0.87
2010-07-15,8594.83,8833.02,7.45,486.6,124,120.76,97.25,403.8,60.6,43.4,189,88,102.5,138.5,38.3,97.5,136.2,67.4,55.12,92.9,415.38,1096.48,1.1,2.75,76.62,1208.1,5.81,8.92,0.79,0.94,0.86
2010-07-16,8388.58,8578.46,7.18,478.9,123.4,116.32,95.4,395,59.15,42.3,184.7,87.05,101.1,138.4,39,97,133.3,67.14,56.32,92.88,409.33,1064.88,1.1,2.7,76.01,1188,5.73,8.81,0.79,0.93,0.85
2010-07-19,8310.58,8543.59,7.12,480.8,123.4,114.38,93.2,387.5,57.8,41.5,180.8,87,100.4,137.7,38.7,96.8,131.8,66.74,55.26,92.26,405.55,1071.25,1.16,2.75,76.54,1181.7,5.75,8.79,0.78,0.92,0.85
2010-07-20,8137.27,8358.77,7.28,480,121.9,113.17,93.65,384.8,60.1,40,179.3,85.55,99.14,136,38.4,95.1,131.1,66.62,55.74,87.5,401.22,1083.48,1.12,2.72,77.44,1191.5,5.8,8.79,0.78,0.92,0.86
2010-07-21,8267.26,8568,7.3,486.7,122.5,113.17,97.3,391.7,59.5,40.1,181,85.95,99.4,138.6,38.3,95,132.7,67.54,55.96,88.34,405.03,1069.59,1.03,2.7,76.56,1191.6,5.81,8.88,0.79,0.93,0.86
2010-07-22,8378.18,8683.08,7.3,491.2,121.6,115.49,98.9,401.9,60.35,39.8,185,86.9,99.4,140,38.5,95.1,133.9,68.82,58.1,85.44,409.84,1093.67,1.02,2.74,79.3,1195.5,5.8,8.84,0.79,0.93,0.86
2010-07-23,8475.24,8791.18,7.3,510,121.9,115.21,99,402.9,59,39.5,186.5,85.6,98.96,141.6,38.6,95.5,132.6,69.84,57.8,83.02,410.99,1102.66,1.11,2.81,78.98,1187.7,5.78,8.9,0.79,0.94,0.85
2010-07-26,8544.56,8833.02,7.47,506,122.9,118.72,102.2,397.8,60,38.9,189.1,85.25,98.56,142.7,39.3,95.5,135.2,70.4,57.6,82.68,412.56,1115.01,1.15,2.83,78.98,1183,5.76,8.93,0.79,0.93,0.85
2010-07-27,8395.51,8665.64,7.18,512,121.6,123.72,100.3,403,59.55,39.7,194.5,86.45,97.8,145.8,40.2,93.9,138.7,71.18,57.8,85.36,414.06,1113.84,1.21,2.86,77.5,1158,5.72,8.89,0.79,0.93,0.84
2010-07-28,8249.92,8487.79,7.25,510,119.7,126.22,99.65,403.5,60,40,196,87.1,98.24,145.5,39.6,95.3,138.2,70.4,56.56,86.44,412.92,1106.13,1.16,2.82,76.99,1160.4,5.74,8.94,0.79,0.93,0.85
2010-07-29,8353.92,8646.46,7.2,513,120.7,128.63,98.7,412.3,60.3,39.5,197.6,86.75,97.48,145.3,40.5,94.8,141.5,70.4,57.36,86.44,415.06,1101.53,1.16,2.81,78.36,1168.4,5.7,8.9,0.79,0.93,0.84
2010-07-30,8147.67,8407.59,7.25,507,118.8,124.65,102,407.3,61,39,199.4,87,97.82,146.1,40,95,142.5,69.44,55.6,83.8,410.83,1101.6,1.1,2.76,78.95,1181.7,5.72,8.92,0.79,0.94,0.84
2010-08-02,8388.58,8648.2,7.3,520,123,130.2,104.2,423,62.45,39.8,203.7,86.65,99.22,148.6,40.3,97,144.5,71.8,56.96,84.72,420.85,1125.86,1.12,2.8,81.34,1183.4,5.7,9.02,0.8,0.95,0.84
2010-08-03,8385.11,8644.72,7.45,522.5,124,132.33,105.7,420.2,62.1,41.4,207.7,88.7,101.9,148.2,40.6,95.8,145.5,71.86,56.42,85.4,425.52,1120.46,1.05,2.71,82.55,1185.2,5.64,8.98,0.8,0.95,0.83
2010-08-04,8327.92,8590.67,7.32,522.5,125.2,130.94,108.6,419,62.6,41.8,205.1,90.05,100.2,150.8,40.8,95.6,144.3,72.16,58,83.4,423.72,1127.24,1.05,2.71,82.47,1193.7,5.64,8.99,0.79,0.94,0.83
2010-08-05,8438.84,8674.36,7.28,515,124.2,129.74,105.3,423.4,62.65,43,205.8,89.9,101.5,145.9,41.1,95.2,145.2,71.8,58.8,83.2,424.84,1125.81,1.03,2.66,82.01,1197.2,5.65,8.98,0.79,0.95,0.83
2010-08-06,8454.44,8698.77,7.4,489,124.1,127.52,103.1,418.9,62,42.6,204.3,89.45,99.78,144.6,40.5,95.1,143.1,71.44,59.66,82.6,419.48,1121.64,1.03,2.61,80.7,1203.4,5.66,8.98,0.79,0.95,0.84
2010-08-09,8553.23,8808.61,7.47,501,126.5,130.11,105,428,63.05,43.1,205.3,90.8,100.7,147.4,40.4,96.9,144.2,71.4,60.8,84.24,425.49,1127.79,1,2.62,81.48,1200.7,5.62,8.97,0.79,0.94,0.83
2010-08-10,8440.57,8688.31,7.35,493.4,125.8,123.35,103.4,418.4,65.95,42.6,202,89.35,101.3,146.4,40,96.6,140.1,70.8,59.3,85.18,420.2,1121.06,0.97,2.62,80.25,1196.2,5.67,8.92,0.79,0.94,0.84
2010-08-11,8244.72,8491.28,7.15,491.5,125.4,120.85,100.5,404.7,65,41.5,196,89.3,99.36,143,38.5,93.7,136,69.82,57.58,83.9,411.78,1089.47,0.9,2.51,78.02,1197.5,5.72,9,0.79,0.94,0.84
2010-08-12,8130.33,8357.02,7.08,502,124.4,119.19,100.7,398.8,65.5,41,194.2,89.15,100.2,143.5,37.8,95.4,134,70.22,59.84,84.44,412.69,1083.61,0.86,2.52,75.74,1214.8,5.83,9.08,0.79,0.94,0.86
2010-08-13,8121.67,8358.77,6.9,499,126.6,118.45,99.9,396.5,65.5,40.8,194.7,89,100.4,139.7,37.9,92.6,133.2,69.94,61.6,84.5,412.99,1079.25,0.85,2.49,75.39,1214.9,5.82,9.07,0.78,0.94,0.86
2010-08-16,8007.28,8283.79,6.85,499.7,128,117.06,99.05,397.8,67.2,40.5,195.5,89.25,100.1,140,37.7,91.5,134,69.08,61.16,84.64,411.32,1079.38,0.85,2.42,75.24,1224.5,5.81,9.07,0.78,0.94,0.85
2010-08-17,8255.12,8543.59,6.9,510,129,117.06,101,407,67.15,40.9,197.8,89.65,99.76,146,39.1,91,132,66.36,62.9,84.84,416.05,1092.54,0.88,2.46,75.77,1226.6,5.79,9.05,0.79,0.94,0.85
2010-08-18,8014.21,8311.69,6.85,514,129.2,121.69,100.5,397,61.3,40,193.9,90.15,101.2,144.9,38.6,90,128.9,65.6,48.4,83.96,408.46,1094.16,0.87,2.42,75.42,1229.7,5.78,9.05,0.79,0.94,0.85
2010-08-19,7828.76,8102.46,7,523,125.2,120.48,99.8,376.5,60,39.9,192.8,91.1,99.9,144.6,37.8,89.5,128,65.7,48.66,84.06,404.4,1075.63,0.87,2.38,74.43,1233.8,5.8,9.08,0.79,0.94,0.85
2010-08-20,7664.11,7943.79,6.97,524,129.3,118.82,96,360,57.45,38.9,187,90.1,99.1,143.1,36.8,87.4,125.7,64.3,47.26,82.14,398.29,1071.69,0.82,2.36,73.46,1227.2,5.86,9.1,0.79,0.94,0.86
2010-08-23,7631.18,7926.36,6.8,524.5,128.7,121.32,97.15,358.5,56.6,39.1,191,90.55,99,141.7,38.4,88.2,127.8,65.3,48.52,82.5,399.92,1067.36,0.82,2.35,73.1,1226.9,5.86,9.12,0.79,0.94,0.86
2010-08-24,7348.67,7624.72,6.9,524,126.1,117.89,93.8,338.1,54,37.8,186.5,89,98.32,142.8,37.8,85.6,124.8,64.16,47.56,80.58,392.04,1051.87,0.78,2.25,71.63,1231.8,5.91,9.09,0.79,0.94,0.87
2010-08-25,7178.82,7427.69,6.58,529,126.3,114.38,93.5,332.5,51.3,36.8,191.1,89.05,96.36,139,37.1,86.4,124.1,62.38,45.6,80.74,384.65,1055.33,0.8,2.25,72.52,1239.5,5.9,9.1,0.79,0.93,0.87
2010-08-26,7463.06,7758.97,6.8,544,125.4,117.24,96,350.1,53.7,38.1,189,88.4,97.36,140.3,41.4,86.9,123.3,64.32,46.84,80.36,392.66,1047.22,0.81,2.21,73.36,1235.4,5.87,9.11,0.79,0.93,0.86
2010-08-27,7464.79,7715.38,6.72,550.5,123.4,119.37,93.75,345.2,57,37.7,196.3,88.4,98.2,140,43.6,82.5,121.5,63.04,46,78.8,393.45,1064.59,0.83,2.27,75.17,1236,5.86,9.08,0.79,0.93,0.86
2010-08-30,7388.54,7689.23,6.65,546.5,124.8,119.84,94,347.4,56.5,36.6,191,88.55,99.64,138,44.9,79.6,120,63.52,44.94,79.62,393.79,1048.92,0.79,2.19,74.7,1237.1,5.86,9.12,0.79,0.93,0.86
2010-08-31,7502.92,7715.38,6.7,553.5,125,120.95,93.1,347,55.65,37.8,193.5,89.25,100.8,138,45.3,79.3,124,63,43.84,79.72,396.38,1049.33,0.78,2.18,71.92,1248.3,5.87,9.03,0.79,0.93,0.86
2010-09-01,7866.89,8109.43,6.88,569.5,128.5,124.92,99.1,362,59,38.5,197,89.85,102.8,145,47.9,80.5,127.4,63.58,45,81.42,408.91,1080.29,0.81,2.3,73.91,1246.3,5.82,8.96,0.8,0.94,0.85
2010-09-02,7693.57,7910.67,6.9,558.5,128.4,126.78,98.4,360.8,56.85,41.7,198,89.5,102.6,145.2,46.9,79.5,126,63.28,44.32,81.5,406.71,1090.1,0.82,2.37,75.02,1251.5,5.81,8.94,0.8,0.94,0.85
2010-09-03,7710.91,7936.82,6.9,562.5,130.8,127.7,99.6,371.5,57,42.4,205,90.6,102.2,143.8,46.6,82.2,130.1,63.58,44.34,82.76,408.29,1104.51,0.86,2.44,74.6,1249.2,5.8,8.94,0.8,0.94,0.85
2010-09-06,7801.03,8055.38,6.95,558,131.5,126.59,99.5,371.2,57,45.8,206,91.35,101.3,143,46.9,83.8,130,63.88,44.36,84,407.48,,0.84,2.42,,,5.78,8.88,0.8,0.94,0.85
2010-09-07,7580.92,7846.15,6.95,559,131.2,126.04,99.2,368.5,57.3,44.2,203,90.85,103.5,142.8,46,82.9,128.8,64.4,43.8,84.08,407.65,1091.84,0.8,2.32,74.09,1257.3,5.84,8.95,0.8,0.94,0.86
2010-09-08,7591.32,7813.02,6.9,568,132.7,125.94,100,371.5,58.25,43.6,204.2,92.25,103.1,145.8,47.6,83,127.2,65.02,43.6,83.76,408.64,1098.87,0.85,2.36,74.67,1255.6,5.86,9.06,0.8,0.94,0.86
2010-09-09,7755.97,7994.36,6.82,574.5,132.1,127.15,103,375.2,61,44.6,205.5,94.65,106.6,146.9,48,83.4,127.3,65.24,41.88,84.44,415.37,1104.18,0.93,2.44,74.25,1248.9,5.86,9.02,0.81,0.95,0.86
2010-09-10,7717.84,7994.36,6.78,575,131.4,125.48,103.2,374.8,62.3,44.5,205.9,95,107.8,147.2,48.4,83.9,125,65.86,41.5,85.84,416.34,1109.55,0.96,2.48,76.45,1244.5,5.85,9.04,0.81,0.95,0.86
2010-09-13,7806.23,8032.72,7,569,131.7,127.7,104.3,382.6,65.25,44.5,210,95.15,107.7,147.8,49.1,84.5,128,66.8,43.56,86.5,419.74,1121.9,0.97,2.49,77.19,1245.1,5.82,8.96,0.81,0.95,0.86
2010-09-14,7788.9,8017.02,6.95,577,131.6,126.41,104,382.2,63.2,43.9,209.4,95,107,147.6,49.6,83.3,128.1,66.76,45.06,86.08,419.47,1121.1,0.94,2.44,76.8,1269.7,5.79,8.93,0.81,0.95,0.86
2010-09-15,7698.77,7945.54,6.95,568,131.9,125.76,103,378.6,62.5,44.1,211.5,94.75,106.9,145.4,49.8,82.5,127.5,66.4,44.1,86.2,416.77,1125.07,1,2.51,76.02,1266.7,5.73,8.91,0.81,0.94,0.85
2010-09-16,7605.18,7849.64,6.9,560,132.8,124,102.1,371.3,60.05,43,210.4,94.8,106.5,145,51.4,82.5,127,66.82,43.4,85.08,413.23,1124.66,1.03,2.56,74.57,1271.9,5.69,8.89,0.81,0.94,0.85
2010-09-17,7615.58,7835.69,6.85,559,132,123.44,102.6,371.4,60.75,43.6,214,94.4,106.7,142,50.9,83.2,127.3,67,43.22,84.16,412.9,1125.59,0.99,2.51,73.66,1275.6,5.7,8.91,0.81,0.93,0.85
2010-09-20,7790.63,8022.26,6.85,566,131.2,123.44,103,376.9,61.45,43.4,215,95,107.3,140,50.3,82.5,129,66.92,42.46,83.76,415.4,1142.71,1.03,2.55,74.86,1279,5.7,8.88,0.81,0.94,0.85
2010-09-21,8010.75,8334.36,6.85,574.5,129.2,125.2,105.7,381.1,63.5,43.6,218,95.25,106,141.2,50.2,82.6,129.5,67.06,41.72,83.22,417.54,1139.78,0.99,2.5,73.52,1272.4,5.68,8.81,0.81,0.94,0.85
2010-09-22,7991.68,8302.97,6.82,563.5,129.2,125.67,106.8,387.5,63,43.4,216.5,95.8,106,142.3,50.7,83.6,128.3,67.1,42.24,82.08,417.61,1134.28,0.98,2.45,74.71,1290.2,5.57,8.71,0.82,0.94,0.83
2010-09-23,7915.42,8177.43,6.75,568,131.4,124,106.1,387.6,62,43.1,214,96.35,106.7,140.7,52.8,82.7,127,67.4,40.76,81.82,416.09,1124.83,0.95,2.41,75.18,1294.3,5.59,8.76,0.81,0.94,0.83
2010-09-24,8005.55,8301.23,6.8,577,131.6,123.35,109.3,396,61.8,43.3,217,96.8,106.6,142.3,54.1,84.3,127,67.64,42,82.82,419.28,1148.67,0.99,2.46,76.49,1296,5.56,8.73,0.81,0.94,0.83
2010-09-27,7972.62,8282.05,6.92,580,129.9,121.69,111.3,394.5,62.6,42.6,216.5,96.2,106.6,139.9,55.2,83.7,127,66.98,40.42,81.56,417.05,1142.16,0.97,2.38,76.52,1296.7,5.53,8.76,0.81,0.94,0.83
2010-09-28,7847.83,8156.51,6.92,571,129.2,120.11,110,396,62.15,42.7,212,96.85,107.6,140.7,54.1,82.7,126.6,66.54,41.14,80.94,416.1,1147.7,0.98,2.35,76.18,1306.6,5.54,8.77,0.81,0.94,0.83
2010-09-29,7816.63,8144.31,6.82,565,129.7,117.43,112.4,395,61.75,42.4,211.8,97.65,108.4,139.7,53.8,86.5,125.7,66.2,40.26,80.12,415.12,1144.73,1,2.36,77.86,1308.5,5.47,8.65,0.81,0.94,0.82
2010-09-30,7703.97,7968.2,6.78,570,130.7,122.06,111.6,399.4,61.6,42.1,213.2,96.55,108.5,139.1,54,87.1,127.4,65.74,41.2,80.68,416.96,1141.2,1.06,2.38,79.97,1307.8,5.46,8.67,0.82,0.94,0.82
2010-10-01,7591.32,7846.15,6.88,558.5,130.1,120.67,112,388.9,60.95,42,213,95.7,107.3,136.3,54.8,86.7,127.8,65.2,40.94,80.5,412.1,1146.24,1.04,2.41,81.58,1316.1,5.43,8.59,0.81,0.93,0.81
2010-10-04,7454.4,7692.72,7.05,563.5,128.6,122.61,109.4,375.9,60.55,41.4,212.2,96.2,105.8,131.4,54.6,82.7,128.4,64.52,40.98,80.3,408.35,1137.03,1.04,2.36,81.47,1315.4,5.44,8.61,0.81,0.93,0.81
2010-10-05,7527.19,7799.08,7.1,578.5,127.3,125.57,109.8,381.3,61.3,41.4,214.4,96.7,105.2,133.3,54.7,83.5,128.4,64.48,42.3,80.74,412.01,1160.75,1.02,2.41,82.82,1338.9,5.41,8.6,0.8,0.93,0.81
2010-10-06,7795.83,8069.33,7.12,587,129.2,127.79,110.5,384,60.85,41.5,220.1,97,106.6,134.8,54.8,84.5,130.7,63.98,42.62,82,418.46,1159.97,0.99,2.36,83.23,1346.4,5.38,8.54,0.8,0.93,0.8
2010-10-07,7799.3,8055.38,7.18,585,129.8,128.26,110.9,378.7,61.95,41.4,220.7,98,107.6,134.6,54.2,83.6,130,64,40.74,82.6,418.77,1158.06,1.02,2.38,81.67,1333.9,5.34,8.52,0.8,0.92,0.8
2010-10-08,7591.32,7846.15,7.15,590,131.4,126.78,108.6,377.6,61.45,41.2,223.3,98.9,107.4,132.8,54.3,84.4,129.1,63.94,40.4,82.9,415.66,1165.15,1.01,2.38,82.66,1344.2,5.37,8.52,0.8,0.92,0.81
2010-10-11,7743.84,8043.18,7.05,599.5,134.2,128.26,112.1,388.4,61.8,42.3,221.9,99.6,108.2,133.7,55.6,83.7,130.2,64,40.82,83,420.76,1165.32,1.01,2.37,82.21,1353.3,5.35,8.53,0.8,0.92,0.8
2010-10-12,7754.24,8037.95,7.15,593.5,135.3,127.89,112.6,386.4,62.75,42.6,225.1,100.1,108.9,133.8,55.9,86,131.6,63.66,40.2,83,420.66,1169.77,1.03,2.4,81.67,1345.7,5.39,8.54,0.81,0.92,0.81
2010-10-13,8010.75,8308.2,7.15,607.5,135.7,132.88,116.2,392.7,67,43.4,233.5,103.7,109.1,139.2,59.5,87.4,136.4,63.8,40.88,83.58,428.56,1178.1,0.99,2.38,83.01,1369.5,5.34,8.46,0.8,0.92,0.8
2010-10-14,7799.3,8060.61,6.9,597,135,131.12,114,394,67.5,43.7,234.9,104.7,107.8,138.8,58.5,87,136.5,63.36,41.08,85.1,423.65,1173.81,1.05,2.45,82.69,1376.7,5.29,8.48,0.81,0.92,0.8
2010-10-15,7811.43,8123.38,7,584,134.9,128.26,113,396,71.45,43.5,233,105.4,107.7,137.6,58.4,87,135.4,57.6,40.94,83,420.47,1176.19,1.1,2.51,81.25,1371.1,5.29,8.5,0.81,0.92,0.8
2010-10-18,7742.1,8020.51,6.97,589,135.8,129.37,112.8,395.4,73.5,44.5,233.7,104.2,102.2,136.8,58.3,87,134.3,56.7,41.48,82.66,413.76,1184.71,1.13,2.5,83.08,1371.2,5.37,8.53,0.8,0.92,0.81
2010-10-19,7712.64,7961.23,7.1,578,137,130.66,113,398.6,71.15,44.6,239,107.2,98.6,136.3,58.5,86.5,136,56.6,41.54,83.48,409.12,1165.9,1.13,2.51,79.49,1335.1,5.38,8.47,0.8,0.91,0.81
2010-10-20,7901.56,8228,7,576,137.2,132.51,115,401.4,70.7,44.9,239.7,107.5,107.6,137,59.2,88.4,136.2,56.3,39.62,81.98,421.93,1178.17,1.21,2.56,81.77,1343.3,5.38,8.46,0.8,0.91,0.81
2010-10-21,7972.62,8301.23,7,598,136.4,134.83,115.5,414.8,68.8,45.3,240,107.3,107.8,139.1,61.1,89.5,143.4,56.52,40.32,83,426.99,1180.26,1.25,2.61,80.56,1324.7,5.32,8.38,0.8,0.92,0.8
2010-10-22,7963.95,8282.05,6.95,595.5,136.7,132.88,116,415.8,69,45.5,239.7,106.5,107.4,136,60.8,90.1,142.2,55.66,40.3,82.04,424.72,1183.08,1.25,2.58,81.69,1324.4,5.35,8.4,0.81,0.92,0.8
2010-10-25,8015.95,8334.36,6.92,597,136.3,134.55,116.9,418.2,71,46.2,241.9,107,108.7,137.7,60.7,93.8,144.5,56.22,40,81.84,427.85,1185.62,1.22,2.58,82.52,1338.3,5.32,8.36,0.81,0.92,0.8
2010-10-26,7870.36,8166.97,6.92,591,135.2,132.42,115,417,70.85,45.7,241.7,107.1,107.8,136.3,60.6,94,140.9,55.76,35.86,81.24,420.93,1185.64,1.27,2.63,82.55,1338,5.36,8.51,0.8,0.92,0.8
2010-10-27,7922.35,8229.74,7.03,584,133.8,135.01,115,407.9,70.65,45.8,243.4,106.9,109,137.8,59.3,91.8,140.1,55.4,35.28,79.86,422.76,1182.45,1.27,2.68,81.94,1322.2,5.4,8.55,0.8,0.92,0.81
2010-10-28,7859.96,8177.43,7,588.5,133.7,134.18,112.4,400,70.9,45.1,239.8,106.9,112.1,146,58.6,92.5,140.2,54.16,34.08,79.86,425.69,1183.78,1.28,2.67,82.18,1342.1,5.38,8.57,0.8,0.92,0.8
2010-10-29,7804.5,8107.69,6.92,586,132.7,131.87,109.8,396,71.1,44.7,240,107,112.8,142.8,59.5,93,141,54,34.2,80.34,424.2,1183.26,1.26,2.62,81.43,1357.1,5.38,8.58,0.8,0.91,0.81
2010-11-01,7995.15,8311.69,7.25,594,132.9,130.38,112,405.6,70.5,44.6,239.7,108.5,112,141.5,59.4,94,140.8,54.82,33.52,80.6,424.79,1184.38,1.23,2.6,82.95,1350.2,5.35,8.6,0.8,0.92,0.8
2010-11-02,8185.8,8543.59,7.25,596,134.4,136.95,110.6,399,70.1,44.3,237.5,107.8,111.3,142.6,58.5,93.5,140.9,55.18,33.4,80.6,427.55,1193.57,1.25,2.59,83.9,1356.4,5.32,8.52,0.8,0.91,0.8
2010-11-03,8211.79,8543.59,7.1,589,148.4,140.93,110.9,398.4,68.2,44.8,232,103.3,110.5,141.1,58.4,93.1,137.3,54.1,34.78,79.02,428,1197.96,1.25,2.56,84.69,1337.1,5.32,8.57,0.8,0.91,0.8
2010-11-04,8359.11,8700.51,7.35,598.5,159.2,143.06,112.9,416,67.2,45,238.3,102.1,110,140.8,58.7,93.9,142.2,54.98,35.26,80.18,432.77,1221.06,1.22,2.51,86.49,1382.7,5.23,8.51,0.81,0.91,0.79
2010-11-05,8447.51,8775.49,7.38,595.5,154.5,138.71,114.4,414,67,47.4,240.7,103.6,110,140.4,58.8,93,144.5,54.34,34.8,79.7,431.32,1225.85,1.21,2.54,86.85,1397.3,5.29,8.59,0.8,0.92,0.8
2010-11-08,8296.72,8595.9,7.25,595,153.8,135.57,114.5,416.1,66.5,46.7,236.7,103.9,111.3,143.8,57.4,93.5,143.6,54.4,34.4,80.8,430.46,1223.25,1.22,2.52,87.06,1402.8,5.36,8.64,0.8,0.92,0.8
