"Date","Vestas","Genmab","NovoNordisk","USD","NOK","C20index","SP500"
2013-02-26,8.04,100.9,200.4,5.7,1,544.78,1496.94
2013-02-27,8.1,100.7,198.4,5.69,1,543.04,1515.99
2013-02-28,8.16,102.9,199.5,5.68,1,546.55,1514.68
2013-03-01,8.2,104.8,201.6,5.74,1,549.11,1518.2
2013-03-04,8.04,104.4,206.6,5.73,1,556.56,1525.2
2013-03-05,8.09,103,207.8,5.72,1,562.55,1539.79
2013-03-06,8.18,101.5,205.4,5.72,1,557.76,1541.46
2013-03-07,8.22,101.9,200.4,5.73,1.01,552.03,1544.26
2013-03-08,8.63,117.1,199.6,5.7,1,552.76,1551.18
2013-03-11,9.05,118.9,201.6,5.74,1,554.94,1556.22
2013-03-12,9.34,118.6,199.9,5.71,1,554.46,1552.48
2013-03-13,9.32,123.9,201.4,5.74,1,555.82,1554.52
2013-03-14,9.29,122.4,199.3,5.76,0.99,554.81,1563.23
2013-03-15,9.25,123.1,199.8,5.7,0.99,554.75,1560.7
2013-03-18,9.33,120,192,5.77,0.99,543.7,1552.1
2013-03-19,9.25,120.3,193,5.76,0.99,544.66,1548.34
2013-03-20,9.38,127,190.3,5.76,0.99,541.85,1558.71
2013-03-21,9.44,128.3,187.4,5.77,0.99,537.06,1545.8
2013-03-22,9.54,129,185.5,5.76,0.99,534.24,1556.89
2013-03-25,9.48,133,187.8,5.76,0.99,536.21,1551.69
2013-03-26,9.47,134,189.8,5.79,0.99,538.77,1563.77
2013-03-27,9.3,134.5,189,5.84,1,534.47,1562.85
2013-04-02,8.9,139.5,190.6,5.81,1,540.62,1570.25
2013-04-03,8.82,144,193,5.81,1,543.5,1553.69
2013-04-04,8.68,141.8,190.3,5.81,1,535.6,1559.98
2013-04-05,8.39,138.4,187,5.76,1,527.08,1553.28
2013-04-08,9.04,139.7,190.9,5.72,1,532.91,1563.07
2013-04-09,8.92,146,190.1,5.72,1,532.32,1568.61
2013-04-10,9.46,148.4,189.5,5.7,0.99,537.44,1587.73
2013-04-11,9.37,154.4,192,5.68,1,541.45,1593.37
2013-04-12,9.57,152.9,190.8,5.71,1,535.48,1588.85
2013-04-15,9.3,156.5,192.9,5.7,0.99,534.42,1552.36
2013-04-16,9.18,155.6,191,5.68,0.99,530.71,1574.57
2013-04-17,8.73,147.5,190,5.68,0.99,524.52,1552.01
2013-04-18,8.52,148,189.8,5.72,0.98,523.21,1541.61
2013-04-19,8.82,147.4,189.7,5.68,0.98,524.88,1555.25
2013-04-22,8.95,147.5,189.8,5.72,0.98,524.65,1562.5
2013-04-23,9.3,148,190.5,5.74,0.97,530.56,1578.78
2013-04-24,9.35,148.3,195.7,5.73,0.97,536.14,1578.79
2013-04-25,9.57,148.2,196.5,5.7,0.97,537.94,1585.16
2013-04-29,9.78,149.2,198.3,5.69,0.98,538.93,1593.61
2013-04-30,9.81,147.6,198.6,5.7,0.98,539.28,1597.57
2013-05-01,9.95,144.5,195.2,5.64,0.98,536.69,1582.7
2013-05-02,10,157,196.9,5.65,0.98,538.01,1597.59
2013-05-03,10.08,155.7,195.4,5.68,0.98,538.96,1614.42
2013-05-06,10.61,154.7,198,5.69,0.98,541.94,1617.5
2013-05-07,10.58,154.6,196.4,5.69,0.98,542.22,1625.96
2013-05-08,11.97,160.9,195.9,5.67,0.98,546.03,1632.69
2013-05-13,13.26,162.2,199.2,5.75,0.99,550.66,1633.77
2013-05-14,13.92,164.9,201.2,5.74,0.99,555.69,1650.34
2013-05-15,14.1,170,203,5.79,0.99,556.79,1658.78
2013-05-16,13.96,180,199.6,5.78,0.99,552.34,1650.47
2013-05-17,13.75,197.6,199,5.79,0.99,551.23,1667.47
2013-05-21,14.22,192.7,197.9,5.79,0.99,551.95,1669.16
2013-05-22,14.66,195.5,197.8,5.77,1,553.85,1655.35
2013-05-23,14.05,185,193.8,5.78,0.99,543.23,1650.51
2013-05-24,14.97,191.5,193.5,5.76,0.99,544.48,1649.6
2013-05-27,15.4,188,193.8,5.76,0.99,547.07,1654.83
2013-05-28,16.6,197,194,5.76,0.99,552.21,1660.06
2013-05-29,16.78,195.2,189.5,5.76,0.98,542.9,1648.36
2013-05-30,17,208.5,190,5.76,0.98,543.91,1654.41
2013-05-31,16.98,206,184.9,5.73,0.98,535.37,1630.74
2013-06-03,15.74,202,184.5,5.73,0.98,533.48,1640.42
2013-06-04,15.45,206.3,187.4,5.69,0.98,537.26,1631.38
2013-06-06,14.66,216.9,184.9,5.68,0.98,527.67,1622.56
2013-06-07,14.67,214.6,183.4,5.62,0.98,526.31,1643.38
2013-06-10,14.88,218.8,184.5,5.64,0.98,528.78,1642.81
2013-06-11,14.42,199,186.5,5.62,0.97,525.28,1626.13
2013-06-12,14.41,199,187.5,5.62,0.97,527.27,1612.52
2013-06-13,14.4,190.6,186.5,5.6,0.97,526.14,1636.36
2013-06-14,14.46,184.5,186.4,5.61,0.98,526.84,1626.73
2013-06-17,15.08,186.5,181.4,5.59,0.98,522.11,1639.04
2013-06-18,14.85,188.8,181.1,5.58,0.97,521.25,1651.81
2013-06-19,14.95,184.1,177.5,5.56,0.97,515.64,1628.93
2013-06-20,14.46,180,176.2,5.65,0.95,506.66,1588.19
2013-06-21,14.6,177,174.9,5.66,0.94,504.57,1592.43
2013-06-24,14.26,165,170.7,5.7,0.93,493.9,1573.09
2013-06-25,14.47,168.6,174.4,5.68,0.93,503.1,1588.03
2013-06-26,15.27,179,178.6,5.73,0.94,510.8,1603.26
2013-06-27,16.15,185.6,182.4,5.72,0.95,518.67,1613.2
2013-06-28,16.28,174,178.6,5.7,0.95,512.03,1606.28
2013-07-01,16.1,178.5,182.3,5.72,0.94,518.97,1614.96
2013-07-02,16.23,177,181.8,5.73,0.94,519.71,1614.08
2013-07-03,16.26,176.4,181.4,5.76,0.94,516.22,1615.41
2013-07-04,17.08,177.5,185.2,5.75,0.94,525.76,1623.65
2013-07-05,17.2,175.9,186.4,5.79,0.94,526.64,1631.89
2013-07-08,17.96,178.5,187.6,5.8,0.94,533.01,1640.46
2013-07-09,18.16,179,185.1,5.8,0.94,531.69,1652.32
2013-07-10,17.96,179.7,188,5.82,0.95,537.47,1652.62
2013-07-11,18.6,178.4,187,5.72,0.94,539.95,1675.02
2013-07-12,18.78,178.7,187.1,5.72,0.94,540.62,1680.19
2013-07-15,18.68,179,186,5.73,0.94,539.11,1682.5
2013-07-16,18.48,180,184.4,5.68,0.94,534.06,1676.26
2013-07-17,18.79,180.4,187.4,5.68,0.95,540.1,1680.91
2013-07-18,18.86,185.7,186.8,5.7,0.95,540.9,1689.37
2013-07-19,19.53,182.4,184.8,5.68,0.95,538.7,1692.09
2013-07-22,20.2,181.4,183.8,5.66,0.95,537.53,1695.53
2013-07-23,20.58,177.1,185.4,5.66,0.95,541.48,1692.39
2013-07-24,21.84,173.8,187.4,5.63,0.96,546.81,1685.94
2013-07-25,22.1,167.5,186.4,5.65,0.95,543.88,1690.25
2013-07-26,21.52,166,188.1,5.62,0.95,542.87,1691.65
2013-07-29,21.34,165,189,5.62,0.95,545.09,1685.33
2013-07-30,21.8,164.9,188.4,5.61,0.95,547.16,1685.96
2013-07-31,22.72,162,189.6,5.62,0.95,546.92,1685.73
2013-08-01,23.9,161.4,195,5.63,0.95,560.72,1706.87
2013-08-02,24.4,158.8,193.6,5.65,0.95,560.58,1709.67
2013-08-05,25.26,159.6,195.2,5.62,0.95,563.99,1707.14
2013-08-06,23.4,160.1,193.2,5.62,0.95,557.78,1697.37
2013-08-07,22,160.8,192.3,5.6,0.94,554.36,1690.91
2013-08-08,22.78,166.7,192.8,5.58,0.95,557.15,1697.48
2013-08-09,22.66,169,192.5,5.58,0.95,560.43,1691.42
2013-08-12,22.68,169.7,195,5.62,0.96,562.73,1689.47
2013-08-13,22.34,168.7,197,5.61,0.96,568.07,1694.16
2013-08-14,22.68,170.3,196,5.63,0.95,566.7,1685.39
2013-08-15,22.76,177.1,195.6,5.61,0.95,563.44,1661.32
2013-08-16,23.1,171.8,197,5.59,0.94,570.25,1655.83
2013-08-19,20.58,169,196.5,5.59,0.94,570.37,1646.06
2013-08-20,20.68,169,196.5,5.57,0.93,567.59,1652.35
2013-08-21,21.8,168.5,195.3,5.57,0.93,565.34,1642.8
2013-08-22,22.14,169,194.6,5.6,0.92,566.51,1656.96
2013-08-23,22.44,170.5,193.3,5.58,0.92,565.49,1663.5
2013-08-26,21.6,176,194.2,5.58,0.92,565.85,1656.78
2013-08-27,19.89,170.3,193.2,5.59,0.93,557.54,1630.48
2013-08-28,20.98,165.7,190.6,5.59,0.93,553.99,1634.96
2013-08-29,21.56,168,191.3,5.62,0.93,557.26,1638.17
2013-08-30,21.12,166.9,188.6,5.64,0.92,551.76,1632.97
2013-09-02,21.64,168,192.5,5.65,0.93,560.92,1636.37
2013-09-03,22.1,168.9,187.2,5.66,0.93,555.54,1639.77
2013-09-04,21.76,169,186.2,5.66,0.93,554.34,1653.08
2013-09-05,22.68,170.8,184.3,5.65,0.93,554.64,1655.08
2013-09-06,23.6,170.1,182.6,5.69,0.93,552.83,1655.17
2013-09-09,23.66,170.2,184.4,5.65,0.93,556.42,1671.71
2013-09-10,24.72,181.6,186.8,5.63,0.95,566.04,1683.99
2013-09-11,24.4,187,186.7,5.62,0.95,565.61,1689.13
2013-09-12,24.52,185,187,5.61,0.95,565.25,1683.42
2013-09-13,24.54,184.3,185.8,5.61,0.95,563.42,1687.99
2013-09-16,24.8,201,188.6,5.58,0.94,569.3,1697.6
2013-09-17,24.78,198.5,188.5,5.58,0.95,568.3,1704.76
2013-09-18,24.94,199.8,188.1,5.59,0.95,568.9,1725.52
2013-09-19,25.32,202,191.7,5.51,0.95,576.84,1722.34
2013-09-20,25.36,218,191.7,5.52,0.93,577.47,1709.91
2013-09-23,24.4,212.5,189,5.52,0.94,569.64,1701.84
2013-09-24,25.16,213.7,189.3,5.53,0.93,570.46,1697.42
2013-09-25,24.68,218.1,186.2,5.52,0.92,565.81,1692.77
2013-09-26,26.62,224.6,186.1,5.52,0.92,567.53,1698.67
2013-09-27,27.82,231.6,187.5,5.51,0.92,569.24,1691.75
2013-09-30,27.82,226,187.2,5.52,0.92,565.85,1681.55
2013-10-01,29.7,229.3,185,5.5,0.92,567.3,1695
2013-10-02,29.1,233.5,183.2,5.52,0.92,564.82,1693.87
2013-10-03,29.76,233.7,183.1,5.49,0.92,566.59,1678.66
2013-10-04,29.76,234.9,182.6,5.49,0.92,564.91,1690.5
2013-10-07,29.34,235,183.1,5.5,0.92,565.22,1676.12
2013-10-08,29.58,232,181.2,5.49,0.92,563.27,1655.45
2013-10-09,28.42,227,180.3,5.52,0.92,558.83,1656.4
2013-10-10,29.56,231.5,185.2,5.51,0.91,568.88,1692.56
2013-10-11,29.78,236.9,184.4,5.5,0.92,569.44,1703.2
2013-10-14,29.3,235.6,185.6,5.5,0.92,570.39,1710.14
2013-10-15,29.94,237.9,184,5.53,0.92,569.86,1698.06
2013-10-16,30.68,239,187.2,5.5,0.92,578.76,1721.54
2013-10-17,31.1,239,189.7,5.46,0.92,580.14,1733.15
2013-10-18,30.8,242.1,189.4,5.45,0.92,581.54,1744.5
2013-10-21,31.24,250,190.6,5.46,0.92,584.91,1744.66
2013-10-22,30.94,250.6,194.1,5.46,0.92,592.53,1754.67
2013-10-23,30.28,247.8,194.5,5.42,0.92,591.13,1746.38
2013-10-24,29.78,250,197,5.4,0.92,595.46,1752.07
2013-10-25,29.12,251,196.1,5.41,0.92,593.07,1759.77
2013-10-28,27.72,246,196.8,5.41,0.92,591.11,1762.11
2013-10-29,29.32,246.6,198,5.42,0.92,594.32,1771.95
2013-10-30,28.92,244.7,197.4,5.42,0.92,593.28,1763.31
2013-10-31,29.5,238.5,182.8,5.47,0.92,578.31,1756.54
2013-11-01,30.12,238,183.4,5.52,0.93,580.37,1761.64
2013-11-04,29.4,236.7,184.6,5.52,0.93,581.16,1767.93
2013-11-05,29.1,230.7,184.3,5.53,0.93,577.31,1762.97
2013-11-06,33.44,239.1,187.6,5.52,0.93,587.47,1770.49
2013-11-07,32.2,225.7,189.5,5.58,0.93,587.78,1747.15
2013-11-08,32.42,214,188.6,5.55,0.91,585.78,1770.61
2013-11-11,31.46,218,189.6,5.57,0.91,587.83,1771.89
2013-11-12,30.94,214,189.9,5.55,0.9,583.92,1767.69
2013-11-13,30.88,207.5,191.8,5.56,0.89,585.36,1782
2013-11-14,31.38,207.7,192.4,5.55,0.9,589.53,1790.62
2013-11-15,31.2,210.8,192.6,5.54,0.9,590.76,1798.18
2013-11-18,31.56,210,193.8,5.52,0.9,595.35,1791.53
2013-11-19,30.86,209.9,192.2,5.52,0.91,590.7,1787.87
2013-11-20,30.4,209.6,191.8,5.51,0.91,587.53,1781.37
2013-11-21,30.52,210.1,191.5,5.54,0.91,588.33,1795.85
2013-11-22,30.72,213.2,190.4,5.52,0.91,585.51,1804.76
2013-11-25,30.98,215.6,191.4,5.52,0.9,588.6,1802.48
2013-11-26,30.8,224.7,190.1,5.51,0.9,586.73,1802.75
2013-11-27,31.16,221.2,189.6,5.49,0.9,589.78,1807.23
2013-11-28,31.54,229.4,195.3,5.49,0.9,599.46,1806.52
2013-11-29,31.3,227.5,196.7,5.48,0.9,601.63,1805.81
2013-12-02,30.9,227,196.5,5.51,0.9,601.47,1800.9
2013-12-03,29.2,222.7,197.6,5.49,0.9,598.47,1795.15
2013-12-04,28.22,220.5,194.9,5.49,0.9,591.66,1792.81
2013-12-05,28.28,218.2,196.2,5.49,0.89,592.55,1785.03
2013-12-06,29.58,225.9,195.1,5.46,0.88,591.87,1805.09
2013-12-09,29.86,235.8,195,5.44,0.89,593.26,1808.37
2013-12-10,29.22,231,193.2,5.43,0.89,592,1802.62
2013-12-11,29.4,221.3,193.5,5.42,0.89,592.54,1782.22
2013-12-12,28.82,221.4,191.3,5.42,0.88,585.84,1775.5
2013-12-13,29.28,216.2,191,5.44,0.88,584.52,1775.32
2013-12-16,29.98,219.5,191.4,5.42,0.88,587.25,1786.54
2013-12-17,29.06,215,190.5,5.43,0.88,583.61,1781
2013-12-18,30.6,216.7,190.7,5.43,0.89,588.18,1810.65
2013-12-19,31.3,221.6,195.6,5.46,0.89,599.04,1809.6
2013-12-20,31.32,222.5,196.3,5.46,0.89,605.52,1818.32
2013-12-23,31.4,217.4,195.1,5.45,0.89,606.43,1827.99
2013-12-27,31.96,214.9,197.2,5.4,0.88,613.02,1841.4
2013-12-30,32.04,212,198.8,5.41,0.89,615.5,1841.07
2014-01-02,34.34,217.5,200.9,5.46,0.89,620.04,1831.98
2014-01-03,35.28,229.1,204.9,5.47,0.89,627.6,1831.37
2014-01-06,37.22,235.2,204,5.48,0.89,629.45,1826.77
2014-01-07,39.48,230,206.5,5.47,0.89,636.59,1837.88
2014-01-08,38.7,224.9,207.8,5.49,0.89,639.11,1837.49
2014-01-09,38.98,233.8,209.1,5.48,0.89,641.77,1838.13
2014-01-10,38.94,242.5,211.9,5.49,0.89,645.98,1842.37
2014-01-13,39.3,235.2,211.3,5.47,0.89,646.78,1819.2
2014-01-14,38.56,236.3,210.7,5.46,0.9,645.84,1838.88
2014-01-15,39.42,233.1,209.8,5.48,0.9,649.16,1848.38
2014-01-16,38.8,236.4,210.4,5.49,0.89,648.81,1845.89
2014-01-17,38.8,235.5,209.9,5.49,0.89,648.85,1838.7
2014-01-20,38.38,231.5,212.6,5.5,0.89,650.23,1841.25
2014-01-21,38.36,233.6,213.4,5.52,0.89,655.04,1843.8
2014-01-22,38.34,232.5,210.9,5.5,0.89,651.24,1844.86
2014-01-23,37.88,228.5,210,5.47,0.9,647.93,1828.46
2014-01-24,35.7,220,210.1,5.45,0.89,639.54,1790.29
2014-01-27,33.06,212.1,206.2,5.46,0.88,624.85,1781.56
2014-01-28,35.64,212,206,5.47,0.89,628.72,1792.5
2014-01-29,34.94,209.5,204.3,5.48,0.88,624.16,1774.2
2014-01-30,36.86,216,211.3,5.5,0.88,638.76,1794.19
2014-01-31,36.4,219.6,219,5.52,0.88,647.19,1782.59
2014-02-03,35.74,210.5,222,5.53,0.88,647.86,1741.89
2014-02-04,34.02,206.7,218,5.52,0.88,638.91,1755.2
2014-02-05,36.36,205.7,225.2,5.51,0.88,650.67,1751.64
2014-02-06,37.6,205.8,230.2,5.53,0.89,661.01,1773.43
2014-02-07,37.5,211,233.8,5.5,0.89,669.3,1797.02
2014-02-10,38.08,210,234.7,5.47,0.89,673.93,1799.84
2014-02-11,39.06,215.5,233.2,5.46,0.89,674.59,1819.75
2014-02-12,39.6,214.5,235,5.5,0.9,676.43,1819.26
2014-02-13,39.14,215,238,5.46,0.9,679.37,1829.83
2014-02-14,39.52,233.2,238.7,5.44,0.89,683.9,1838.63
2014-02-17,39.24,239,238.5,5.45,0.9,685.7,1839.695
2014-02-18,39.46,238.9,238.6,5.43,0.89,684.78,1840.76
2014-02-19,39.56,243.5,240,5.43,0.9,690.99,1828.75
2014-02-20,39.06,241.9,240,5.44,0.89,689.66,1839.78
2014-02-21,39.12,244.4,242.9,5.44,0.89,695.85,1836.25
2014-02-24,39.28,245.3,247,5.43,0.9,704.63,1847.61
2014-02-25,39.18,243.5,261.5,5.43,0.9,724.61,1845.12
2014-02-26,38.76,243,257,5.44,0.9,718.33,1845.16
2014-02-27,38.3,242.8,257,5.46,0.9,713.87,1854.29
2014-02-28,39.08,244.2,257.7,5.4,0.9,719.51,1859.45
2014-03-03,37.34,233.2,253,5.42,0.9,702.16,1845.73
2014-03-04,38.96,240,260,5.42,0.9,719.49,1873.91
2014-03-05,39.4,253.1,259,5.43,0.91,720.09,1873.81
2014-03-06,40.8,250.4,256.7,5.43,0.91,718.43,1877.03
2014-03-07,40.78,242.5,254.8,5.37,0.9,712.19,1878.04
2014-03-10,41,246.3,251.1,5.38,0.9,704.81,1877.17
2014-03-11,40.94,246.5,249.8,5.39,0.91,705.52,1867.63
2014-03-12,40.16,241,246.7,5.37,0.9,694.62,1868.2
2014-03-13,39.4,241,247.2,5.35,0.9,693.11,1846.34
2014-03-14,37.66,237.5,244,5.38,0.9,681.01,1841.13
2014-03-17,39.56,242.6,245,5.37,0.9,686.12,1858.83
2014-03-18,39.34,242.7,248.2,5.37,0.9,693.48,1872.25
2014-03-19,39.2,242.8,245.7,5.36,0.9,690.39,1860.77
2014-03-20,40.3,237.5,245.8,5.42,0.89,686.72,1872.01
2014-03-21,40.28,233.3,239.2,5.42,0.89,679.74,1866.52
2014-03-24,38.88,220.2,240,5.42,0.89,675.34,1857.44
2014-03-25,39,218.7,239.6,5.41,0.9,677.22,1865.62
2014-03-26,40.1,218,240.4,5.41,0.9,682.43,1852.56
2014-03-27,41.6,227.2,243.3,5.43,0.9,687.11,1849.04
2014-03-28,42.5,225,246.2,5.43,0.91,696.39,1857.62
2014-03-31,43.56,220.3,246.8,5.41,0.9,702.4,1872.34
2014-04-01,45.9,221.8,244.5,5.41,0.91,702.86,1885.52
2014-04-02,46.4,218.8,246,5.41,0.91,707.53,1890.9
2014-04-03,46.58,218.2,244.5,5.42,0.91,706.24,1888.77
2014-04-04,47.12,220.5,243.6,5.45,0.91,707.29,1865.09
2014-04-07,46.06,212.5,238.5,5.44,0.91,695.86,1845.04
2014-04-08,44.92,208.4,234.6,5.42,0.91,686.28,1851.96
2014-04-09,46.52,215.6,238.3,5.41,0.91,694.5,1872.18
2014-04-10,46.28,211,235.5,5.38,0.91,688.04,1833.08
2014-04-11,45.62,200,231.4,5.38,0.9,679.26,1815.69
2014-04-14,43.66,187.7,232.9,5.4,0.91,673.35,1830.61
2014-04-15,43.2,183,230.7,5.41,0.91,669.13,1842.98
2014-04-16,44.18,192,235.6,5.39,0.91,681.95,1862.31
2014-04-22,47.4,208,244.3,5.4,0.9,702.3,1879.55
2014-04-23,46.6,203.4,243.3,5.4,0.9,700.79,1875.39
2014-04-24,45.94,200.5,241.6,5.4,0.9,698.35,1878.61
2014-04-25,45.38,198.5,240.6,5.4,0.9,693.86,1863.4
2014-04-28,46,199.5,242.8,5.39,0.9,697.07,1869.43
2014-04-29,46.36,199.4,244.2,5.4,0.9,703.47,1878.33
2014-04-30,47.76,199.9,242.7,5.39,0.9,704.05,1883.95
2014-05-01,47.88,206,238,5.38,0.91,701.8,1883.68
2014-05-02,48.48,214,238.8,5.38,0.91,702.3,1881.14
2014-05-05,49.58,212,237,5.38,0.9,700.91,1884.66
2014-05-06,49.9,213.1,236,5.35,0.91,700.28,1867.72
2014-05-07,48.02,214.4,233.4,5.36,0.91,696.12,1878.21
2014-05-08,49.24,213.1,232.4,5.35,0.91,697.03,1875.63
2014-05-09,52.96,214.2,234.5,5.42,0.92,702.75,1878.48
2014-05-12,54.7,217.2,236.9,5.42,0.92,711.59,1896.65
2014-05-13,53,218.3,236.7,5.45,0.92,710.47,1897.45
2014-05-14,53.1,217.5,234,5.44,0.92,710.21,1888.53
2014-05-15,53,211.5,230.9,5.46,0.92,704.35,1870.85
2014-05-19,52.82,208.9,230.5,5.44,0.92,701.36,1885.08
2014-05-20,54.5,205,231.6,5.45,0.92,707.3,1872.83
2014-05-21,55.48,205.8,233.9,5.46,0.92,715.9,1888.03
2014-05-22,56.4,206,234.4,5.46,0.92,719.2,1892.49
2014-05-23,55.62,205.8,233.5,5.48,0.92,715.46,1900.53
2014-05-26,56.7,209.5,235.8,5.47,0.92,722.31,1906.22
2014-05-27,57.54,217.1,235.6,5.47,0.92,723.53,1911.91
2014-05-28,58.56,220.5,231.8,5.48,0.92,720.6,1909.78
2014-06-02,57.9,219.5,231.5,5.48,0.91,721.87,1924.97
2014-06-03,56.8,215.6,233.5,5.47,0.91,720.75,1924.24
2014-06-04,58.54,229.6,235.9,5.48,0.91,727.63,1927.88
2014-06-06,60.04,227.2,236.6,5.47,0.92,733.4,1949.44
2014-06-10,58.84,230.6,244.3,5.51,0.92,743.2,1950.79
2014-06-11,57.64,224.4,245,5.51,0.92,738.57,1943.89
2014-06-12,56.76,225.3,250.7,5.51,0.92,745.16,1930.11
2014-06-13,57.38,221.3,247.3,5.51,0.92,740.78,1936.16
2014-06-16,54.64,218.9,251.4,5.51,0.92,742.28,1937.78
2014-06-17,53.06,219.7,255,5.5,0.92,741.47,1941.99
2014-06-18,55.6,219.9,253.6,5.5,0.91,744.69,1956.98
2014-06-19,55.16,227.1,253,5.47,0.9,745.49,1959.48
2014-06-20,55.84,233.4,253.4,5.49,0.89,743.86,1962.87
2014-06-23,55.8,233.6,252,5.48,0.9,742.79,1962.61
2014-06-24,54.2,232.8,251,5.47,0.9,738.89,1949.98
2014-06-25,53.36,230.2,248.8,5.48,0.89,732.85,1959.53
2014-06-26,54.24,234.5,250.3,5.48,0.89,737.26,1957.22
2014-06-27,53.4,236.8,250.3,5.48,0.89,739.17,1960.96
2014-07-01,54.42,227.9,250.8,5.45,0.88,743.36,1973.32
2014-07-02,54.76,230.5,252.6,5.46,0.88,748.79,1974.62
2014-07-03,54.96,228.6,254,5.46,0.88,750.64,1985.44
2014-07-04,53.86,227.7,252.7,5.49,0.89,747.84,1981.545
2014-07-07,53.68,225.3,251.6,5.49,0.89,743.53,1977.65
2014-07-08,51.04,219,248.9,5.49,0.89,734.65,1963.71
2014-07-09,51.2,214.3,247.2,5.48,0.89,729.81,1972.83
2014-07-10,49.7,209.6,247.8,5.48,0.89,726.13,1964.68
2014-07-11,51.62,211.3,247.8,5.48,0.89,729.43,1967.57
2014-07-14,51.8,214.4,251,5.47,0.89,736.21,1977.1
2014-07-15,50.16,211.8,251.2,5.48,0.88,732.92,1973.28
2014-07-16,52.28,212.1,253.4,5.51,0.89,741.1,1981.57
2014-07-17,51.4,209,253.7,5.51,0.89,739.81,1958.12
2014-07-18,50.76,208.5,250.1,5.51,0.89,732.28,1978.22
2014-07-21,50.44,207.8,247.7,5.52,0.89,727.43,1973.63
2014-07-22,51.66,209,255,5.53,0.89,741.16,1983.53
2014-07-23,51.38,210.5,256.2,5.54,0.9,741.49,1987.01
2014-07-24,51.68,214.7,251.5,5.54,0.89,739.89,1987.98
2014-07-25,52.26,219.5,253.9,5.55,0.89,741.99,1978.34
2014-07-28,51.8,215.7,254,5.55,0.89,739.53,1978.91
2014-07-29,51.62,221.1,256.5,5.55,0.89,743.09,1969.95
2014-07-30,51.36,224.8,257.5,5.56,0.89,743.88,1970.07
2014-07-31,50.38,223.3,257.9,5.57,0.89,737.23,1930.67
2014-08-01,49.48,221.5,251.2,5.57,0.88,723.57,1925.15
2014-08-04,50.1,218.8,251.6,5.55,0.88,724.09,1938.99
2014-08-05,50.5,229.1,257,5.57,0.89,733.3,1920.21
2014-08-06,48.9,221.2,252.8,5.59,0.89,723.62,1920.24
2014-08-07,49.3,224.9,249.3,5.58,0.89,715.35,1909.57
2014-08-08,47.44,223.2,245.5,5.57,0.89,704.74,1931.59
2014-08-11,50.76,231.7,247.6,5.57,0.9,717.45,1936.92
2014-08-12,52.12,228.3,245.5,5.59,0.9,719.38,1933.75
2014-08-13,52.04,228.2,246.5,5.58,0.91,722.94,1946.72
2014-08-14,52.26,232.4,246.9,5.58,0.91,721.31,1955.18
2014-08-15,51.92,227.6,246.6,5.57,0.91,718.58,1955.06
2014-08-18,53.6,226.5,250.4,5.57,0.91,727.4,1971.74
2014-08-19,55.04,228.1,251.7,5.58,0.91,735.68,1981.6
2014-08-20,54.16,229.4,255.6,5.61,0.91,736.06,1986.51
2014-08-21,50.9,225.5,256.3,5.62,0.91,736,1992.37
2014-08-22,50.94,224.8,254.2,5.62,0.91,732.49,1988.4
2014-08-25,51.1,230.8,257,5.65,0.91,739.05,1997.92
2014-08-26,48.3,230.5,258.8,5.65,0.92,740.96,2000.02
2014-08-27,48.8,232.5,259.4,5.66,0.91,743.91,2000.12
2014-08-28,48.16,229.8,258,5.65,0.91,738.86,1996.74
2014-08-29,47.72,226.3,259,5.65,0.91,737.12,2003.37
2014-09-01,47.46,224.6,259.3,5.67,0.92,737.73,2002.825
2014-09-02,46.78,223.5,258.4,5.68,0.92,738.21,2002.28
2014-09-03,48.68,226.3,259.1,5.66,0.91,743.03,2000.72
2014-09-04,48.54,224.6,258,5.72,0.92,744.4,1997.65
2014-09-05,48.2,223,254.9,5.75,0.92,739.78,2007.71
2014-09-08,48.4,224,258.1,5.75,0.91,744.95,2001.54
2014-09-09,46.1,226.2,264.4,5.77,0.91,748.81,1988.44
2014-09-10,47.96,225.8,264.9,5.76,0.91,749.55,1995.69
2014-09-11,47.46,232.2,266.9,5.76,0.91,751.22,1997.45
2014-09-12,47.24,234.7,274,5.76,0.9,759.04,1985.54
2014-09-15,45.6,235.1,275.4,5.77,0.9,759.05,1984.13
2014-09-16,44.08,231.7,272.8,5.75,0.9,752.34,1998.98
2014-09-17,44.76,234,277.3,5.75,0.9,763.59,2001.57
2014-09-18,46.4,233.8,281.6,5.78,0.91,770.13,2011.36
2014-09-19,46.42,237.8,281.7,5.79,0.91,773,2010.4
2014-09-22,47.3,239,279.8,5.8,0.91,771.99,1994.29
2014-09-23,47,235.5,276.3,5.77,0.91,762.45,1982.77
2014-09-24,46.88,236.3,277.3,5.8,0.91,760.19,1998.3
2014-09-25,46.52,244.5,279.6,5.86,0.91,760.91,1965.99
2014-09-26,47.32,251.8,281.5,5.85,0.91,766.28,1982.85
2014-09-29,46.16,252,284,5.86,0.91,763.68,1977.8
2014-09-30,46.08,250,282,5.92,0.92,762.65,1972.29
2014-10-01,44.68,251.1,283.8,5.91,0.91,763.38,1946.16
2014-10-02,42.2,250.5,279,5.89,0.91,748.24,1946.17
2014-10-03,43.48,256.5,281,5.9,0.91,756.48,1967.9
2014-10-06,41.84,255,278.2,5.92,0.91,751.45,1964.82
2014-10-07,40.52,251.3,271.6,5.9,0.91,736.85,1935.1
