"Date","MaerskB","FLSmidth","NovoNordisk","OilPrice","SP500"
2010-01-04,6612.85,389,67.6,81.51,1132.99
2010-01-05,6664.75,384.5,66.78,81.77,1136.52
2010-01-06,6730.26,374.9,67.5,83.18,1137.14
2010-01-07,6972.61,376,67.12,82.66,1141.69
2010-01-08,7131.28,375.9,68,82.75,1144.98
2010-01-11,7270.77,375,70,82.52,1146.98
2010-01-12,7265.54,368,69.2,80.79,1136.22
2010-01-13,7209.74,370,69.28,79.65,1145.68
2010-01-14,7366.67,379,70.2,79.39,1148.46
2010-01-15,7514.87,375,68.7,78,1136.03
2010-01-18,7537.54,372,68.2,78.51,1143.13
2010-01-19,7575.9,375,69.8,79.02,1150.23
2010-01-20,7445.13,370.5,70.8,77.62,1138.04
2010-01-21,7380.61,360,68.52,76.08,1116.48
2010-01-22,7361.43,350,68.28,74.54,1091.76
2010-01-25,7385.85,349,69.5,75.26,1096.78
2010-01-26,7288.2,342,72.6,74.71,1092.17
2010-01-27,7103.38,337,73.9,73.67,1097.5
2010-01-28,7253.33,343,73.84,73.64,1084.53
2010-01-29,7370.15,346.6,73.3,72.89,1073.87
2010-02-01,7485.23,344.8,74.94,74.43,1089.19
2010-02-02,7591.59,351,73,77.23,1103.32
2010-02-03,7610.77,351.5,76.2,76.98,1097.28
2010-02-04,7418.97,337.5,75,73.14,1063.11
2010-02-05,7221.95,333.9,75.54,71.19,1066.19
2010-02-08,7166.15,320.8,75.22,71.89,1056.74
2010-02-09,7253.33,326,75.06,73.75,1070.52
2010-02-10,7296.92,317.8,75,74.52,1068.13
2010-02-11,7342.26,318.1,75.94,75.28,1078.47
2010-02-12,7403.28,310.9,77.38,74.13,1075.51
2010-02-15,7333.54,319.2,78.28,75.57,1085.19
2010-02-16,7359.69,337.7,78.54,77.01,1094.87
2010-02-17,7513.13,343.4,78.6,77.33,1099.51
2010-02-18,7492.2,346,78.98,79.06,1106.75
2010-02-19,7462.56,345.8,79.12,79.81,1109.17
2010-02-22,7565.43,346.5,79.04,80.16,1108.01
2010-02-23,7481.74,339.5,77.8,78.86,1094.6
2010-02-24,7514.87,338.5,78.2,80,1105.24
2010-02-25,7267.28,342.7,77.4,78.17,1102.94
2010-02-26,7289.95,348,77.2,79.66,1104.49
2010-03-01,7525.33,360,79,78.7,1115.71
2010-03-02,7532.31,365.8,79.14,79.68,1118.31
2010-03-03,7635.18,364.9,79.26,80.87,1118.79
2010-03-04,7338.77,356.9,79.58,80.21,1122.97
2010-03-05,7554.97,364.1,80.82,81.5,1138.7
2010-03-08,7457.33,363.3,81.64,81.87,1138.5
2010-03-09,7373.64,365,81.64,81.49,1140.45
2010-03-10,7595.08,375,82.6,82.09,1145.61
2010-03-11,7500.92,380,81.88,82.11,1150.24
2010-03-12,7462.56,378.8,81.68,81.24,1149.99
2010-03-15,7434.67,376.5,81.94,79.8,1150.51
2010-03-16,7450.36,385,83.8,81.7,1159.46
2010-03-17,7410.26,389,84.78,82.93,1166.21
2010-03-18,7392.82,385.9,84.3,82.2,1165.83
2010-03-19,7323.08,378.4,85.46,80.68,1159.9
2010-03-22,7361.43,380,85,81.25,1165.81
2010-03-23,7466.05,388,86.2,81.91,1174.17
2010-03-24,7445.13,386.7,88.98,80.61,1167.72
2010-03-25,7424.2,388.6,88.4,80.53,1165.73
2010-03-26,7288.2,386,87,80,1166.59
2010-03-29,7279.49,384,86.1,82.17,1173.22
2010-03-30,7323.08,382.2,86.12,82.37,1173.27
2010-03-31,7323.08,382.4,85.54,83.76,1169.43
2010-04-06,7453.85,392.6,88.56,86.84,1189.44
2010-04-07,7466.05,393.5,88.9,85.88,1182.45
2010-04-08,7406.77,392,87.5,85.39,1186.44
2010-04-09,7507.9,407.2,86.48,84.92,1194.37
2010-04-12,7565.43,417,86.48,84.34,1196.48
2010-04-13,7413.74,429.3,88.3,84.05,1197.3
2010-04-14,7851.38,434,88.1,85.84,1210.65
2010-04-15,8158.26,434.3,88.8,85.51,1211.67
2010-04-16,8003.08,430,89.1,83.24,1192.13
2010-04-19,7985.64,417.7,89.1,81.45,1197.52
2010-04-20,8051.9,421.6,90.6,83.45,1207.17
2010-04-22,7999.59,416.5,88.94,83.7,1208.67
2010-04-23,8369.23,424.4,89,85.12,1217.28
2010-04-26,8377.95,432.6,90.58,84.2,1212.05
2010-04-27,8329.13,428.6,90.3,82.44,1183.71
2010-04-28,8119.9,416.6,88.74,83.22,1191.36
2010-04-29,8255.9,425.7,92,85.17,1206.78
2010-05-03,8170.46,427.9,94.5,86.19,1202.26
2010-05-04,7968.2,402,95.14,82.74,1173.6
2010-05-05,7694.46,385,94.8,79.97,1165.87
2010-05-06,7671.79,376.1,92.72,77.11,1128.15
2010-05-07,7359.69,366.1,90,75.11,1110.88
2010-05-10,7908.92,396,92.2,76.8,1159.73
2010-05-11,7790.36,387.5,93.74,76.37,1155.79
2010-05-12,8487.79,402,94.38,75.65,1171.67
2010-05-14,8487.79,395,94.69,71.61,1135.68
2010-05-17,8269.84,396.4,95,70.08,1136.94
2010-05-18,8397.13,404.2,94.9,69.41,1120.8
2010-05-19,8017.02,386.9,93.02,69.87,1115.05
2010-05-20,7617.74,371.3,90.88,68.01,1071.59
2010-05-21,7577.64,371.4,88.1,70.04,1087.69
2010-05-25,7248.1,352.9,89.96,68.75,1074.03
2010-05-26,7654.36,368.3,91.86,71.51,1067.95
2010-05-27,8020.51,380,93.14,74.55,1103.06
2010-05-28,7915.9,379.1,93.5,73.97,1089.41
2010-05-31,8060.61,380,93.5,73.275,1080.06
2010-06-01,8072.82,376.5,93.32,72.58,1070.71
2010-06-02,8003.08,378,95.96,72.86,1098.38
2010-06-03,8222.77,388.3,98.08,74.61,1102.83
2010-06-04,8081.54,380,97.98,71.51,1064.88
2010-06-07,7976.92,373.1,96.48,71.44,1050.47
2010-06-08,7928.1,382.2,96.44,71.99,1062
2010-06-09,8107.69,400,96.34,74.38,1055.69
2010-06-10,8343.08,407,97.4,75.48,1086.84
2010-06-11,8529.64,413.5,96.74,73.78,1091.6
2010-06-14,8745.84,427.8,98.58,75.12,1089.63
2010-06-15,8855.69,430.1,98.14,76.94,1115.23
2010-06-16,8698.77,427.4,98.04,77.67,1114.61
2010-06-17,8812.1,426.2,97.74,76.79,1116.04
2010-06-18,8881.84,425,102,77.18,1117.51
2010-06-21,9153.84,431.9,103.1,77.82,1113.2
2010-06-22,9003.9,429.8,101.6,77.21,1095.31
2010-06-23,8883.59,420.1,101.2,76.35,1092.04
2010-06-24,8669.13,409.9,100.7,76.51,1073.69
2010-06-25,8778.97,405.5,100,78.86,1076.76
2010-06-28,8761.54,410,100.6,78.25,1074.57
2010-06-29,8369.23,398.6,99,75.94,1041.24
2010-06-30,8449.43,396.5,98.82,75.63,1030.71
2010-07-01,8121.64,378.8,96.96,72.95,1027.37
2010-07-02,8473.84,384.6,96.7,72.14,1022.58
2010-07-05,8538.36,386.3,97.2,72.06,1025.32
2010-07-06,8805.13,403,98.22,71.98,1028.06
2010-07-07,8909.74,400,98.48,74.07,1060.27
2010-07-08,9241.02,402,97.7,75.44,1070.25
2010-07-09,9073.64,404.6,98.3,76.09,1077.96
2010-07-12,9061.43,402.4,99.76,74.95,1078.75
2010-07-13,8892.31,408,99.66,77.15,1095.34
2010-07-14,9082.36,411.2,100.5,77.04,1095.17
2010-07-15,8833.02,403.8,102.5,76.62,1096.48
2010-07-16,8578.46,395,101.1,76.01,1064.88
2010-07-19,8543.59,387.5,100.4,76.54,1071.25
2010-07-20,8358.77,384.8,99.14,77.44,1083.48
2010-07-21,8568,391.7,99.4,76.56,1069.59
2010-07-22,8683.08,401.9,99.4,79.3,1093.67
2010-07-23,8791.18,402.9,98.96,78.98,1102.66
2010-07-26,8833.02,397.8,98.56,78.98,1115.01
2010-07-27,8665.64,403,97.8,77.5,1113.84
2010-07-28,8487.79,403.5,98.24,76.99,1106.13
2010-07-29,8646.46,412.3,97.48,78.36,1101.53
2010-07-30,8407.59,407.3,97.82,78.95,1101.6
2010-08-02,8648.2,423,99.22,81.34,1125.86
2010-08-03,8644.72,420.2,101.9,82.55,1120.46
2010-08-04,8590.67,419,100.2,82.47,1127.24
2010-08-05,8674.36,423.4,101.5,82.01,1125.81
2010-08-06,8698.77,418.9,99.78,80.7,1121.64
2010-08-09,8808.61,428,100.7,81.48,1127.79
2010-08-10,8688.31,418.4,101.3,80.25,1121.06
2010-08-11,8491.28,404.7,99.36,78.02,1089.47
2010-08-12,8357.02,398.8,100.2,75.74,1083.61
2010-08-13,8358.77,396.5,100.4,75.39,1079.25
2010-08-16,8283.79,397.8,100.1,75.24,1079.38
2010-08-17,8543.59,407,99.76,75.77,1092.54
2010-08-18,8311.69,397,101.2,75.42,1094.16
2010-08-19,8102.46,376.5,99.9,74.43,1075.63
2010-08-20,7943.79,360,99.1,73.46,1071.69
2010-08-23,7926.36,358.5,99,73.1,1067.36
2010-08-24,7624.72,338.1,98.32,71.63,1051.87
2010-08-25,7427.69,332.5,96.36,72.52,1055.33
2010-08-26,7758.97,350.1,97.36,73.36,1047.22
2010-08-27,7715.38,345.2,98.2,75.17,1064.59
2010-08-30,7689.23,347.4,99.64,74.7,1048.92
2010-08-31,7715.38,347,100.8,71.92,1049.33
2010-09-01,8109.43,362,102.8,73.91,1080.29
2010-09-02,7910.67,360.8,102.6,75.02,1090.1
2010-09-03,7936.82,371.5,102.2,74.6,1104.51
2010-09-06,8055.38,371.2,101.3,74.345,1098.175
2010-09-07,7846.15,368.5,103.5,74.09,1091.84
2010-09-08,7813.02,371.5,103.1,74.67,1098.87
2010-09-09,7994.36,375.2,106.6,74.25,1104.18
2010-09-10,7994.36,374.8,107.8,76.45,1109.55
2010-09-13,8032.72,382.6,107.7,77.19,1121.9
2010-09-14,8017.02,382.2,107,76.8,1121.1
2010-09-15,7945.54,378.6,106.9,76.02,1125.07
2010-09-16,7849.64,371.3,106.5,74.57,1124.66
2010-09-17,7835.69,371.4,106.7,73.66,1125.59
2010-09-20,8022.26,376.9,107.3,74.86,1142.71
2010-09-21,8334.36,381.1,106,73.52,1139.78
2010-09-22,8302.97,387.5,106,74.71,1134.28
2010-09-23,8177.43,387.6,106.7,75.18,1124.83
2010-09-24,8301.23,396,106.6,76.49,1148.67
2010-09-27,8282.05,394.5,106.6,76.52,1142.16
2010-09-28,8156.51,396,107.6,76.18,1147.7
2010-09-29,8144.31,395,108.4,77.86,1144.73
2010-09-30,7968.2,399.4,108.5,79.97,1141.2
2010-10-01,7846.15,388.9,107.3,81.58,1146.24
2010-10-04,7692.72,375.9,105.8,81.47,1137.03
2010-10-05,7799.08,381.3,105.2,82.82,1160.75
2010-10-06,8069.33,384,106.6,83.23,1159.97
2010-10-07,8055.38,378.7,107.6,81.67,1158.06
2010-10-08,7846.15,377.6,107.4,82.66,1165.15
2010-10-11,8043.18,388.4,108.2,82.21,1165.32
2010-10-12,8037.95,386.4,108.9,81.67,1169.77
2010-10-13,8308.2,392.7,109.1,83.01,1178.1
2010-10-14,8060.61,394,107.8,82.69,1173.81
2010-10-15,8123.38,396,107.7,81.25,1176.19
2010-10-18,8020.51,395.4,102.2,83.08,1184.71
2010-10-19,7961.23,398.6,98.6,79.49,1165.9
2010-10-20,8228,401.4,107.6,81.77,1178.17
2010-10-21,8301.23,414.8,107.8,80.56,1180.26
2010-10-22,8282.05,415.8,107.4,81.69,1183.08
2010-10-25,8334.36,418.2,108.7,82.52,1185.62
2010-10-26,8166.97,417,107.8,82.55,1185.64
2010-10-27,8229.74,407.9,109,81.94,1182.45
2010-10-28,8177.43,400,112.1,82.18,1183.78
2010-10-29,8107.69,396,112.8,81.43,1183.26
2010-11-01,8311.69,405.6,112,82.95,1184.38
2010-11-02,8543.59,399,111.3,83.9,1193.57
2010-11-03,8543.59,398.4,110.5,84.69,1197.96
2010-11-04,8700.51,416,110,86.49,1221.06
2010-11-05,8775.49,414,110,86.85,1225.85
2010-11-08,8595.9,416.1,111.3,87.06,1223.25
2010-11-09,8594.15,430.4,112.4,86.72,1213.4
2010-11-10,8595.9,435,113.6,87.81,1218.71
2010-11-11,8663.9,431,113.4,87.81,1213.54
2010-11-12,8709.23,427,113.3,84.88,1199.21
2010-11-15,8698.77,441,114.1,84.86,1197.75
2010-11-16,8411.08,423.5,114,82.34,1178.34
2010-11-17,8412.82,416,114.3,80.44,1178.59
2010-11-18,8522.67,464.5,113,81.85,1196.69
2010-11-19,8400.61,470.6,114.4,81.51,1199.73
2010-11-22,8343.08,491.6,114.5,81.74,1197.84
2010-11-23,8168.72,487,115,81.25,1180.73
2010-11-24,8247.18,486,116.4,83.86,1198.35
2010-11-25,8160,481.5,115.1,84.4833333333333,1193.875
2010-11-26,8046.67,485.9,115.1,85.1066666666667,1189.4
2010-11-29,8018.77,481.6,113.5,85.73,1187.76
2010-11-30,8105.95,472,113.6,84.11,1180.55
2010-12-01,8348.31,491.5,115,86.75,1206.07
2010-12-02,8459.9,511.5,115.9,88,1221.53
2010-12-03,8419.79,516.5,114.8,89.19,1224.71
2010-12-06,8527.9,520,115.9,89.38,1223.12
2010-12-07,8648.2,533.5,116.4,88.69,1223.75
2010-12-08,8752.82,521,118.1,88.28,1228.28
2010-12-09,8616.82,519,116.5,88.37,1233
2010-12-10,8709.23,525,121.5,87.79,1240.4
2010-12-13,8662.15,543,122,88.61,1240.46
2010-12-14,8648.2,548,121.4,88.28,1241.59
2010-12-15,8801.64,536,122,88.62,1235.23
2010-12-16,8874.87,532,122.1,87.7,1242.87
2010-12-17,8892.31,542,124.1,88.02,1243.91
2010-12-20,8857.43,543.5,123.5,88.81,1247.08
2010-12-21,8951.59,536.5,123,89.82,1254.6
2010-12-22,8908,527,122.7,90.48,1258.84
2010-12-23,8970.77,528.5,126.6,91.51,1256.77
2010-12-27,8908,527,126,91,1257.54
2010-12-28,8913.23,528.5,127.7,91.49,1258.51
2010-12-29,8965.54,528,126.8,91.12,1259.78
2010-12-30,8806.87,532,125.8,89.84,1257.88
2011-01-03,9139.9,543,123.3,91.55,1271.87
2011-01-04,9218.36,543,127.7,89.38,1270.2
2011-01-05,8996.92,529,130.6,90.3,1276.56
2011-01-06,9040.51,525,131.4,88.38,1273.85
2011-01-07,8892.31,504,130.8,88.03,1271.5
2011-01-10,8892.31,508,130.6,89.25,1269.75
2011-01-11,8977.74,512.5,132,91.11,1274.48
2011-01-12,9120.72,511.5,129.7,91.86,1285.96
2011-01-13,9118.97,493.5,126,91.4,1283.76
2011-01-14,9193.95,501,124,91.54,1293.24
2011-01-17,9176.51,493.8,125.1,91.46,1294.13
2011-01-18,9284.61,496,129.7,91.38,1295.02
2011-01-19,9328.2,487.4,126.3,90.86,1281.92
2011-01-20,9258.46,479.4,124.1,88.86,1280.26
2011-01-21,9066.67,481,121.9,89.11,1283.35
2011-01-24,9153.84,483.2,122.7,87.87,1290.84
2011-01-25,9241.02,473.9,124.4,86.19,1291.18
2011-01-26,9275.9,485.4,125.4,87.33,1296.63
2011-01-27,9415.38,497.4,125.2,85.64,1299.54
2011-01-28,9415.38,485.3,124.9,89.34,1276.34
2011-01-31,9232.31,467.8,122.7,92.19,1286.12
2011-02-01,9415.38,481.8,124.4,90.77,1307.59
2011-02-02,9328.2,460.3,121.8,90.86,1304.03
2011-02-03,9293.33,465,121.4,90.54,1307.1
2011-02-04,9267.18,474,122.2,89.03,1310.87
2011-02-07,9424.1,475.9,122.4,87.48,1319.05
2011-02-08,9380.51,485.9,123.4,86.94,1324.57
2011-02-09,9406.67,494,127.2,86.71,1320.88
2011-02-10,9232.31,490.4,128.4,86.73,1321.87
2011-02-11,9267.18,489.8,130.6,85.58,1329.15
2011-02-14,9389.23,498.2,134.7,84.81,1332.32
2011-02-15,9415.38,484.6,134.2,84.32,1328.01
2011-02-16,9380.51,476,134.4,84.99,1336.32
2011-02-17,9363.08,481.8,133.8,86.36,1340.43
2011-02-18,9214.87,476,136.6,86.2,1343.01
2011-02-21,9066.67,470.5,135.4,89.885,1329.225
2011-02-22,9031.79,462.6,134.5,93.57,1315.44
2011-02-23,8996.92,463.2,133.6,98.1,1307.4
2011-02-24,9214.87,455.9,131.1,97.28,1306.1
2011-02-25,9180,477,134.8,97.88,1319.88
2011-02-28,9354.36,475,136.1,96.97,1327.22
2011-03-01,9188.72,469,135.1,99.63,1306.33
2011-03-02,9031.79,465.8,134,102.23,1308.44
2011-03-03,9023.08,472,135.7,101.91,1330.97
2011-03-04,8787.69,472.5,135.9,104.42,1321.15
2011-03-07,8707.49,471.3,136,105.44,1310.13
2011-03-08,8866.15,470,136.4,105.02,1321.82
2011-03-09,8962.05,469.6,136.8,104.38,1320.02
2011-03-10,8927.18,460,135.5,102.7,1295.11
2011-03-11,8709.23,452.6,134.4,101.16,1304.28
2011-03-14,8670.87,443.6,132.5,101.19,1296.39
2011-03-15,8534.87,434,129.1,97.18,1281.87
2011-03-16,8587.18,432.9,128,97.98,1256.88
2011-03-17,8658.67,432.9,127.8,101.42,1273.72
2011-03-18,8805.13,454.3,131,101.07,1279.21
2011-03-21,8857.43,473.2,129.7,102.33,1298.38
2011-03-22,8813.84,464.2,129.4,104,1293.77
2011-03-23,8874.87,453.3,130.2,105.75,1297.54
2011-03-24,8778.97,440.5,129,105.6,1309.66
2011-03-25,8770.25,451.5,127.5,105.4,1313.8
2011-03-28,8744.1,442.9,126.8,103.98,1310.19
2011-03-29,8672.61,452.1,128.4,104.79,1319.44
2011-03-30,8704,453.1,131.7,104.27,1328.26
2011-03-31,8629.02,448.2,132.2,106.72,1325.83
2011-04-01,8592.41,449,132.2,107.94,1332.41
2011-04-04,8641.23,452,132.3,108.47,1332.87
2011-04-05,8599.38,450.4,134.2,108.34,1332.63
2011-04-06,8564.51,450.6,135.5,108.83,1335.54
2011-04-07,8726.67,443.7,133,110.3,1333.51
2011-04-08,8752.82,446.9,132.8,112.79,1328.17
2011-04-11,8627.28,448,132.4,109.92,1324.46
2011-04-12,8487.79,440,131.1,106.25,1314.16
2011-04-13,8550.56,437.1,131.9,107.11,1314.41
2011-04-14,8543.59,432,130.3,108.11,1314.52
2011-04-15,8606.36,428.6,130.4,109.66,1319.68
2011-04-18,8355.28,419.1,130.7,107.12,1305.14
2011-04-19,8341.33,426,130.1,108.15,1312.62
2011-04-20,8564.51,444.5,133.7,111.45,1330.36
2011-04-26,8585.43,450,130.4,112.21,1347.24
2011-04-27,8613.33,448.7,127,112.76,1355.66
2011-04-28,8690.05,455.7,126.9,112.86,1360.48
2011-04-29,8892.31,454,127.3,113.93,1363.61
2011-05-02,8813.84,450.5,130.4,113.52,1361.22
2011-05-03,8710.97,444.3,128.4,111.05,1356.62
2011-05-04,8620.31,437,128,109.24,1347.32
2011-05-05,8571.49,437,127.2,99.8,1335.1
2011-05-06,8613.33,447.2,128.7,97.18,1340.2
2011-05-09,8592.41,447,128.9,102.55,1346.29
2011-05-10,8599.38,452.9,128.3,103.88,1357.16
2011-05-11,8979.49,443.4,127.1,98.21,1342.08
2011-05-12,9031.79,444.7,128.2,98.97,1348.65
2011-05-13,9057.95,443,130.9,99.65,1337.77
2011-05-16,9057.95,442,129.9,97.37,1329.47
2011-05-17,8996.92,433,129,96.91,1328.98
2011-05-18,8909.74,428.3,128.9,100.1,1340.68
2011-05-19,8918.46,433.2,130.8,98.44,1343.6
2011-05-23,8726.67,418.3,129.4,97.7,1317.37
2011-05-24,8726.67,422.3,130.3,99.59,1316.28
2011-05-25,8683.08,420.5,130.4,101.32,1320.47
2011-05-26,8606.36,414.1,129.4,100.23,1325.69
2011-05-27,8697.02,423.9,129.5,100.59,1331.1
2011-05-30,8606.36,426.4,129.7,101.645,1338.15
2011-05-31,8697.02,429.3,129.9,102.7,1345.2
2011-06-01,8592.41,428.4,130.1,100.29,1314.55
2011-06-06,8299.49,419.4,129.5,99.01,1286.17
2011-06-07,8083.28,431.5,129.4,99.09,1284.94
2011-06-08,7901.95,415.2,126.8,100.74,1279.56
2011-06-09,8013.54,432,127.4,101.93,1289
2011-06-10,7950.77,422,128.6,99.29,1270.98
2011-06-14,7915.9,429.5,128.8,99.37,1287.87
2011-06-15,7685.74,420,127.5,94.81,1265.42
2011-06-16,7664.82,411.9,124.4,94.95,1267.64
2011-06-17,7616,410.6,124.3,93.01,1271.5
2011-06-20,7441.64,399.7,123.2,93.26,1278.36
2011-06-21,7699.69,409.5,124.5,93.4,1295.52
2011-06-22,7518.36,407.9,123,95.41,1287.14
2011-06-23,7274.26,398,121.4,91.02,1283.5
2011-06-24,7337.02,402.7,123.7,91.16,1268.45
2011-06-27,7406.77,397.7,124.6,90.61,1280.1
2011-06-28,7392.82,401.8,125,92.89,1296.67
2011-06-29,7546.26,423.2,127.9,94.77,1307.41
2011-06-30,7734.56,436.8,129.1,95.42,1320.64
2011-07-01,7762.46,444,129.8,94.94,1339.67
2011-07-04,7811.28,448.7,131,95.915,1338.775
2011-07-05,7657.85,443.3,131.5,96.89,1337.88
2011-07-06,7636.92,443.1,131.4,96.65,1339.22
2011-07-07,7657.85,448.4,132.1,98.67,1353.22
2011-07-08,7609.02,442.5,132.2,96.2,1343.8
2011-07-11,7385.85,428.8,131.7,95.15,1319.49
2011-07-12,7295.18,425,129.4,97.43,1313.64
2011-07-13,7427.69,434.7,130.7,98.05,1317.72
2011-07-14,7323.08,427,130.6,95.69,1308.87
2011-07-15,7218.46,420,132.1,97.24,1316.14
2011-07-18,7092.92,407,134,95.93,1305.44
2011-07-19,7190.56,415.2,133,97.5,1326.73
2011-07-20,7232.41,421.3,131.5,98.14,1325.84
2011-07-21,7344,424.7,129.9,99.13,1343.8
2011-07-22,7462.56,429.5,131,99.87,1345.02
2011-07-25,7323.08,427,131,99.2,1337.43
2011-07-26,7253.33,425,128.5,99.59,1331.94
2011-07-27,7218.46,414.6,128.8,97.4,1304.89
2011-07-28,7058.05,409,128.8,97.44,1300.67
2011-07-29,6942.97,403,127,95.7,1292.28
2011-08-01,6915.08,396.4,126.2,94.89,1286.94
2011-08-02,6782.56,375.5,125.3,93.79,1254.05
2011-08-03,6695.38,374,121.6,91.93,1260.34
2011-08-04,6433.85,352.3,119.8,86.63,1200.07
2011-08-05,6538.46,348.6,111,86.88,1199.38
2011-08-08,6133.95,318.5,110.4,81.31,1119.46
2011-08-09,6168.82,319,114.2,79.3,1172.53
2011-08-10,5757.33,303.2,111.4,82.89,1120.76
2011-08-11,5841.02,310.3,110.2,85.72,1172.64
2011-08-12,5903.79,322,114.1,85.38,1178.81
2011-08-15,6081.64,328,116.3,87.88,1204.49
2011-08-16,6050.26,317,115.5,86.65,1192.76
2011-08-17,6311.79,322.7,115.3,87.58,1193.89
2011-08-18,5910.77,277.6,110.6,82.38,1140.65
2011-08-19,5715.49,268.5,111.1,82.26,1123.53
2011-08-22,5736.41,276.1,109,84.12,1123.82
2011-08-23,5806.15,279.6,105.9,85.44,1162.35
2011-08-24,5854.97,283.5,105.1,85.16,1177.6
2011-08-25,5645.74,281.8,101.9,85.3,1159.27
2011-08-26,5673.64,283.1,103.2,85.37,1176.8
2011-08-29,5903.79,297,106.1,87.27,1210.08
2011-08-30,5949.13,300.2,107.1,88.9,1212.92
2011-08-31,6325.74,317.7,110.7,88.81,1218.89
2011-09-01,6262.97,323.2,112.6,88.93,1204.42
2011-09-02,5987.49,303.9,110.1,86.45,1173.97
2011-09-05,5764.31,286.7,108,86.235,1169.605
2011-09-06,5795.69,282.3,109.7,86.02,1165.24
2011-09-07,6046.77,293,112.7,89.34,1198.62
2011-09-08,6001.44,294,114.7,89.05,1185.9
2011-09-09,5844.51,284,111.4,87.24,1154.23
2011-09-12,5715.49,271,108.4,88.19,1162.27
2011-09-13,5652.72,272.5,108,90.21,1172.87
2011-09-14,5746.87,283.2,108.6,88.91,1188.68
2011-09-15,6018.87,293.4,109.8,89.4,1209.11
2011-09-16,5977.02,296.5,109,87.96,1216.01
2011-09-19,5778.26,291.6,108,85.7,1204.09
2011-09-20,5924.72,297.6,111.2,86.89,1202.09
2011-09-21,6036.31,295.8,110.5,85.92,1166.76
2011-09-22,5799.18,278.5,107.4,80.51,1129.56
2011-09-23,5739.9,273.5,107.5,79.85,1136.43
2011-09-26,5680.61,273.2,108.6,80.24,1162.95
2011-09-27,5830.56,292.1,113.1,84.45,1175.38
2011-09-28,5806.15,288.6,110,81.21,1151.06
2011-09-29,5854.97,291.5,110,82.14,1160.4
2011-09-30,5739.9,280.6,111.2,79.2,1131.42
2011-10-03,5764.31,274.9,110.9,77.61,1099.23
2011-10-04,5687.59,267,111.1,75.67,1123.95
2011-10-05,5746.87,275,109.6,79.68,1144.03
2011-10-06,5785.23,288,107.2,82.59,1164.97
2011-10-07,5820.1,288.5,106.4,82.98,1155.46
2011-10-10,5896.82,298,109,85.41,1194.89
2011-10-11,5910.77,299.4,107.2,85.81,1195.54
2011-10-12,6158.36,312.5,109.7,85.57,1207.25
2011-10-13,6158.36,313.6,108.3,84.23,1203.66
2011-10-14,6259.49,321.3,106.8,86.8,1224.58
2011-10-17,6120,318.7,104,86.38,1200.86
2011-10-18,6113.02,319.5,106,88.34,1225.38
2011-10-19,6102.56,315,104.5,86.11,1209.88
2011-10-20,6050.26,310.6,105.9,85.3,1215.39
2011-10-21,6217.64,331.8,107.1,87.4,1238.25
2011-10-24,6426.87,350.1,107.1,91.27,1254.19
2011-10-25,6458.26,344.3,107.9,93.17,1229.05
2011-10-26,6416.41,351.3,109,90.2,1242
2011-10-27,6622.15,362.4,114.1,93.96,1284.59
2011-10-28,6740.72,359.4,117.1,93.32,1285.09
2011-10-31,6395.49,344.6,115,93.19,1253.3
2011-11-01,6144.41,320.9,114.3,92.19,1218.28
2011-11-02,5963.08,335.5,114.4,92.51,1237.9
2011-11-03,6120,348,117.2,94.07,1261.15
2011-11-04,6137.44,346.7,118.8,94.26,1253.23
2011-11-07,5970.05,338,118.6,95.52,1261.12
2011-11-08,6085.13,347.1,120.6,96.8,1275.92
2011-11-09,5990.97,344.4,122.3,95.74,1229.1
2011-11-10,6004.92,344.2,120,97.78,1239.7
2011-11-11,6102.56,359.6,120.6,98.99,1263.85
2011-11-14,6172.31,359.9,122.1,98.14,1251.78
2011-11-15,6249.02,355.5,123.2,99.37,1257.81
2011-11-16,6252.51,354.7,124.5,102.59,1236.91
2011-11-17,6228.1,347,124.2,98.82,1216.13
2011-11-18,6106.05,341.8,124.2,97.41,1215.65
2011-11-21,5949.13,323.9,122,96.92,1192.98
2011-11-22,5830.56,323,120.1,98.01,1188.04
2011-11-23,5785.23,318.7,119.6,96.17,1161.79
2011-11-24,5774.77,315.3,117.8,96.85,1160.23
2011-11-25,5806.15,318,120,97.53,1158.67
2011-11-28,6004.92,332.3,121.9,98.21,1192.55
2011-11-29,6088.61,335.4,122.8,99.79,1195.19
2011-11-30,6590.77,355,125.6,100.36,1246.96
2011-12-01,6437.33,352,122.4,100.2,1244.58
2011-12-02,6622.15,352.5,125.3,100.96,1244.28
2011-12-05,6684.92,356.9,124.3,100.99,1257.08
2011-12-06,6604.72,351.7,126.4,101.28,1258.47
2011-12-07,6496.61,347.9,127.6,100.49,1261.01
2011-12-08,6416.41,334.1,127.5,98.34,1234.35
2011-12-09,6392,338.8,126.9,99.41,1255.19
2011-12-12,6357.13,324.6,126.8,97.77,1236.47
2011-12-13,6360.61,326,128.7,100.14,1225.73
2011-12-14,6015.38,309.5,126.5,94.95,1211.82
2011-12-15,6011.9,303.2,127.9,93.87,1215.75
2011-12-16,6018.87,302,127.2,93.53,1219.66
2011-12-19,6022.36,301,129,93.88,1205.35
2011-12-20,6137.44,314.6,129.6,97.22,1241.3
2011-12-21,6186.26,314.2,129.9,98.67,1243.72
2011-12-22,6308.31,316.3,127,99.53,1254
2011-12-23,6416.41,318.8,129.2,99.68,1265.33
