"Date","SimCorp","DSV","Genmab","SydBank","WilliamDemant","SP500"
2010-01-04,98.5,96,92,136,78,1132.99
2010-01-05,98.1,95.95,89.6,137.5,77,1136.52
2010-01-06,99,100.5,88.75,137.7,76.34,1137.14
2010-01-07,98.5,101,88,138,77,1141.69
2010-01-08,97.8,101.7,89,140.5,78.02,1144.98
2010-01-11,100,104,89.9,140,78.24,1146.98
2010-01-12,99.5,102,89.6,139.7,76.44,1136.22
2010-01-13,98.6,99.5,89.4,142.1,77.1,1145.68
2010-01-14,98.8,99.2,91.25,148.5,77.28,1148.46
2010-01-15,99,97.5,97.5,146,77.4,1136.03
2010-01-18,97.7,98.8,104,146.6,77.8,1143.13
2010-01-19,99,98.4,99.75,143.5,77.78,1150.23
2010-01-20,98.8,97,99.05,141.8,77.4,1138.04
2010-01-21,99.9,96,96,140.2,77.2,1116.48
2010-01-22,97.3,95,99,138.7,77.18,1091.76
2010-01-25,97.5,94.3,102.5,139.6,77.36,1096.78
2010-01-26,97.6,93,100.6,136.2,78.64,1092.17
2010-01-27,98,93.95,99,136.2,81.24,1097.5
2010-01-28,97.1,94.75,98,138,84,1084.53
2010-01-29,96.3,96.3,97.95,139.9,84.14,1073.87
2010-02-01,99.6,95,96.5,142.1,83.9,1089.19
2010-02-02,98.9,95.6,95,147.3,83.6,1103.32
2010-02-03,98.4,93.75,99,146.5,82.7,1097.28
2010-02-04,96.8,91.65,98.65,145.2,83.1,1063.11
2010-02-05,97,89.8,97.5,142,81.4,1066.19
2010-02-08,94.4,89.15,93.85,142,79.4,1056.74
2010-02-09,92.3,86.8,93.95,142.6,80.44,1070.52
2010-02-10,92.6,87.6,92.75,140.1,78.22,1068.13
2010-02-11,89,86.9,91.45,138.4,78.9,1078.47
2010-02-12,90,85.65,90.75,139.8,78,1075.51
2010-02-15,89.9,87,91,140.3,78.8,1085.19
2010-02-16,89.5,87.5,92.45,140.5,79.2,1094.87
2010-02-17,89.8,88.95,95.35,138.7,78.92,1099.51
2010-02-18,88.6,89,95.9,136.3,79.2,1106.75
2010-02-19,87.1,89,94.65,136.1,79.38,1109.17
2010-02-22,86.3,88.6,93.5,138.7,79.2,1108.01
2010-02-23,88,86.85,90.65,136.6,78.32,1094.6
2010-02-24,85.5,86.45,91.3,135.5,78,1105.24
2010-02-25,92.3,84.6,90.05,133,77.32,1102.94
2010-02-26,96.4,85.05,91.75,134.5,78,1104.49
2010-03-01,98.5,90.65,91.7,137.9,80.2,1115.71
2010-03-02,98,92.95,92.2,138.7,80.84,1118.31
2010-03-03,101,92.9,90.55,140.5,81.98,1118.79
2010-03-04,100.8,89.9,90.85,140.4,81.62,1122.97
2010-03-05,102.5,92,92.35,143.2,82.82,1138.7
2010-03-08,101.6,92.05,73.5,143.8,81.9,1138.5
2010-03-09,101.2,91.8,71.5,143.3,81,1140.45
2010-03-10,103,91.85,72.05,144.6,81.52,1145.61
2010-03-11,104,91.9,72.2,146.5,79.6,1150.24
2010-03-12,104.5,93.8,71.85,147,74.36,1149.99
2010-03-15,104.9,93.8,72.2,147.8,73.6,1150.51
2010-03-16,104.1,95.2,71.85,149,73.98,1159.46
2010-03-17,102,95.1,71.5,147,73.8,1166.21
2010-03-18,102.8,95.3,71.2,146.5,77.1,1165.83
2010-03-19,103.6,96.75,71.75,148.5,76.78,1159.9
2010-03-22,103,96.65,71.75,145,76.42,1165.81
2010-03-23,99.3,98.1,72,147.7,75.46,1174.17
2010-03-24,99.8,98.5,72.55,146.4,74.14,1167.72
2010-03-25,100.9,98.75,71.9,147.4,75.84,1165.73
2010-03-26,101.1,98.5,71.15,147.3,77.16,1166.59
2010-03-29,100,98.65,70.15,147,77.8,1173.22
2010-03-30,100,97.7,68.5,148.4,78,1173.27
2010-03-31,101.8,98.5,69.35,147.8,78,1169.43
2010-04-06,101.8,99.95,70.25,149,76.64,1189.44
2010-04-07,103,100.6,70.5,149.1,76.62,1182.45
2010-04-08,103,98.75,69.05,150.1,76.9,1186.44
2010-04-09,103.6,101.5,68.8,152.9,76.8,1194.37
2010-04-12,103.5,103.1,68.5,156,76.72,1196.48
2010-04-13,105.8,102.3,67.8,153,75.92,1197.3
2010-04-14,105.1,104.8,67.65,155.4,76.02,1210.65
2010-04-15,104.8,107.5,65.9,155.1,76.8,1211.67
2010-04-16,105.1,104,67.35,155.6,79.2,1192.13
2010-04-19,104.4,104.6,66.8,152.9,78.8,1197.52
2010-04-20,107.9,104.6,69,154.5,81.48,1207.17
2010-04-22,107,103.4,67.75,153.8,79.12,1208.67
2010-04-23,108.4,106.7,66.9,158,79.98,1217.28
2010-04-26,107,108.2,66.75,160.8,79.92,1212.05
2010-04-27,110,106.8,65.75,158,78.88,1183.71
2010-04-28,106,102,63,159,77.26,1191.36
2010-04-29,108,100.7,61.7,164.6,76.74,1206.78
2010-05-03,107,99.8,61.35,164.5,75.86,1202.26
2010-05-04,104,97,58.7,160,76.68,1173.6
2010-05-05,102.6,96.2,57,151,74.3,1165.87
2010-05-06,102.2,96.35,52.45,141.9,74.22,1128.15
2010-05-07,96.9,91.7,46.5,138.3,71.68,1110.88
2010-05-10,103,95.75,54.45,153,74.44,1159.73
2010-05-11,101,95.3,52.45,145.9,74.14,1155.79
2010-05-12,102,97.5,50.05,147.5,76,1171.67
2010-05-14,102,97.5,50.05,147.5,76,1135.68
2010-05-17,99.2,93.95,47.23,143.8,78.6,1136.94
2010-05-18,99.9,92.9,50.5,142.2,78.8,1120.8
2010-05-19,97,90.5,50,139.5,80.68,1115.05
2010-05-20,92.5,86.75,48.3,134.8,79.5,1071.59
2010-05-21,97.2,87.65,47.47,136,79,1087.69
2010-05-25,92.8,83.5,45.39,132.1,78.52,1074.03
2010-05-26,94.9,86.3,46.91,137.9,82.8,1067.95
2010-05-27,97.7,90,47.5,139.2,86.16,1103.06
2010-05-28,97,90.2,48.07,139.9,84.56,1089.41
2010-05-31,99,89.95,47.93,142.1,86.16,1080.06
2010-06-01,96.3,88.75,47.39,142.5,85.62,1070.71
2010-06-02,97,87.95,46.74,141.1,85.7,1098.38
2010-06-03,99,90.85,47.89,146,87.36,1102.83
2010-06-04,99.9,90.4,47.19,145.4,88.64,1064.88
2010-06-07,99.9,89.55,46.63,142.2,89.26,1050.47
2010-06-08,99,88.9,45.49,138.6,91.36,1062
2010-06-09,101.3,90.45,43.93,140.3,91.54,1055.69
2010-06-10,101.8,93.3,43.26,142.7,91.38,1086.84
2010-06-11,101,93.9,43.71,144.5,90.38,1091.6
2010-06-14,103.4,96,58.15,145.3,92.06,1089.63
2010-06-15,102.7,96.4,57.4,144.6,93.86,1115.23
2010-06-16,101.5,96.1,53.85,143.5,92.02,1114.61
2010-06-17,100,96.9,51.3,140,91.7,1116.04
2010-06-18,100,98.6,61,140.3,91.52,1117.51
2010-06-21,101,98.35,58.9,140.5,90.46,1113.2
2010-06-22,102.5,96.45,58.25,138.6,91.08,1095.31
2010-06-23,101.6,95.8,58,138,90.4,1092.04
2010-06-24,99.6,93.65,54.6,134.8,88.88,1073.69
2010-06-25,99.4,92.6,51.65,132.3,88.2,1076.76
2010-06-28,99,93.5,49.87,129.6,88.7,1074.57
2010-06-29,96.7,88,45.88,125.8,86,1041.24
2010-06-30,97.4,88.35,43.45,124.8,89.5,1030.71
2010-07-01,95.5,85.6,40.91,122.6,89.3,1027.37
2010-07-02,97,88.7,59.65,122.8,90.56,1022.58
2010-07-05,95.9,89.4,59.6,122.8,92.78,1025.32
2010-07-06,97,93.05,59.9,127.2,94.86,1028.06
2010-07-07,97.5,92.4,62.4,130,94.68,1060.27
2010-07-08,97,94.9,64.6,131.8,92.8,1070.25
2010-07-09,95,95.95,63.7,132.8,92.52,1077.96
2010-07-12,97,96.35,61.25,132.2,93.22,1078.75
2010-07-13,96.4,96.7,61.95,134.7,93.56,1095.34
2010-07-14,97,97.55,61.15,135.5,93.2,1095.17
2010-07-15,97.5,97.25,60.6,136.2,92.9,1096.48
2010-07-16,97,95.4,59.15,133.3,92.88,1064.88
2010-07-19,96.8,93.2,57.8,131.8,92.26,1071.25
2010-07-20,95.1,93.65,60.1,131.1,87.5,1083.48
2010-07-21,95,97.3,59.5,132.7,88.34,1069.59
2010-07-22,95.1,98.9,60.35,133.9,85.44,1093.67
2010-07-23,95.5,99,59,132.6,83.02,1102.66
2010-07-26,95.5,102.2,60,135.2,82.68,1115.01
2010-07-27,93.9,100.3,59.55,138.7,85.36,1113.84
2010-07-28,95.3,99.65,60,138.2,86.44,1106.13
2010-07-29,94.8,98.7,60.3,141.5,86.44,1101.53
2010-07-30,95,102,61,142.5,83.8,1101.6
2010-08-02,97,104.2,62.45,144.5,84.72,1125.86
2010-08-03,95.8,105.7,62.1,145.5,85.4,1120.46
2010-08-04,95.6,108.6,62.6,144.3,83.4,1127.24
2010-08-05,95.2,105.3,62.65,145.2,83.2,1125.81
2010-08-06,95.1,103.1,62,143.1,82.6,1121.64
2010-08-09,96.9,105,63.05,144.2,84.24,1127.79
2010-08-10,96.6,103.4,65.95,140.1,85.18,1121.06
2010-08-11,93.7,100.5,65,136,83.9,1089.47
2010-08-12,95.4,100.7,65.5,134,84.44,1083.61
2010-08-13,92.6,99.9,65.5,133.2,84.5,1079.25
2010-08-16,91.5,99.05,67.2,134,84.64,1079.38
2010-08-17,91,101,67.15,132,84.84,1092.54
2010-08-18,90,100.5,61.3,128.9,83.96,1094.16
2010-08-19,89.5,99.8,60,128,84.06,1075.63
2010-08-20,87.4,96,57.45,125.7,82.14,1071.69
2010-08-23,88.2,97.15,56.6,127.8,82.5,1067.36
2010-08-24,85.6,93.8,54,124.8,80.58,1051.87
2010-08-25,86.4,93.5,51.3,124.1,80.74,1055.33
2010-08-26,86.9,96,53.7,123.3,80.36,1047.22
2010-08-27,82.5,93.75,57,121.5,78.8,1064.59
2010-08-30,79.6,94,56.5,120,79.62,1048.92
2010-08-31,79.3,93.1,55.65,124,79.72,1049.33
2010-09-01,80.5,99.1,59,127.4,81.42,1080.29
2010-09-02,79.5,98.4,56.85,126,81.5,1090.1
2010-09-03,82.2,99.6,57,130.1,82.76,1104.51
2010-09-06,83.8,99.5,57,130,84,1098.175
2010-09-07,82.9,99.2,57.3,128.8,84.08,1091.84
2010-09-08,83,100,58.25,127.2,83.76,1098.87
2010-09-09,83.4,103,61,127.3,84.44,1104.18
2010-09-10,83.9,103.2,62.3,125,85.84,1109.55
2010-09-13,84.5,104.3,65.25,128,86.5,1121.9
2010-09-14,83.3,104,63.2,128.1,86.08,1121.1
2010-09-15,82.5,103,62.5,127.5,86.2,1125.07
2010-09-16,82.5,102.1,60.05,127,85.08,1124.66
2010-09-17,83.2,102.6,60.75,127.3,84.16,1125.59
2010-09-20,82.5,103,61.45,129,83.76,1142.71
2010-09-21,82.6,105.7,63.5,129.5,83.22,1139.78
2010-09-22,83.6,106.8,63,128.3,82.08,1134.28
2010-09-23,82.7,106.1,62,127,81.82,1124.83
2010-09-24,84.3,109.3,61.8,127,82.82,1148.67
2010-09-27,83.7,111.3,62.6,127,81.56,1142.16
2010-09-28,82.7,110,62.15,126.6,80.94,1147.7
2010-09-29,86.5,112.4,61.75,125.7,80.12,1144.73
2010-09-30,87.1,111.6,61.6,127.4,80.68,1141.2
2010-10-01,86.7,112,60.95,127.8,80.5,1146.24
2010-10-04,82.7,109.4,60.55,128.4,80.3,1137.03
2010-10-05,83.5,109.8,61.3,128.4,80.74,1160.75
2010-10-06,84.5,110.5,60.85,130.7,82,1159.97
2010-10-07,83.6,110.9,61.95,130,82.6,1158.06
2010-10-08,84.4,108.6,61.45,129.1,82.9,1165.15
2010-10-11,83.7,112.1,61.8,130.2,83,1165.32
2010-10-12,86,112.6,62.75,131.6,83,1169.77
2010-10-13,87.4,116.2,67,136.4,83.58,1178.1
2010-10-14,87,114,67.5,136.5,85.1,1173.81
2010-10-15,87,113,71.45,135.4,83,1176.19
2010-10-18,87,112.8,73.5,134.3,82.66,1184.71
2010-10-19,86.5,113,71.15,136,83.48,1165.9
2010-10-20,88.4,115,70.7,136.2,81.98,1178.17
2010-10-21,89.5,115.5,68.8,143.4,83,1180.26
2010-10-22,90.1,116,69,142.2,82.04,1183.08
2010-10-25,93.8,116.9,71,144.5,81.84,1185.62
2010-10-26,94,115,70.85,140.9,81.24,1185.64
2010-10-27,91.8,115,70.65,140.1,79.86,1182.45
2010-10-28,92.5,112.4,70.9,140.2,79.86,1183.78
2010-10-29,93,109.8,71.1,141,80.34,1183.26
2010-11-01,94,112,70.5,140.8,80.6,1184.38
2010-11-02,93.5,110.6,70.1,140.9,80.6,1193.57
2010-11-03,93.1,110.9,68.2,137.3,79.02,1197.96
2010-11-04,93.9,112.9,67.2,142.2,80.18,1221.06
2010-11-05,93,114.4,67,144.5,79.7,1225.85
2010-11-08,93.5,114.5,66.5,143.6,80.8,1223.25
2010-11-09,94,114.8,68.2,146,81.06,1213.4
2010-11-10,95.1,113.8,66.8,147,80.78,1218.71
2010-11-11,94,112.6,65.65,148,81.6,1213.54
2010-11-12,94,113.3,66.3,146,82.78,1199.21
2010-11-15,92.1,115.6,66.75,145.3,82.76,1197.75
2010-11-16,90.1,114.5,67.1,143.7,79.5,1178.34
2010-11-17,85.5,114.1,67.5,143.7,81.2,1178.59
2010-11-18,86,115.3,68.5,144.7,81.2,1196.69
2010-11-19,86.8,115.5,67.45,143.3,81.54,1199.73
2010-11-22,86,115.4,68.2,143.5,81.56,1197.84
2010-11-23,86.6,113.9,67.25,141.7,80.06,1180.73
2010-11-24,87.5,113.4,68.15,141.6,80.4,1198.35
2010-11-25,89.2,113,68,141.1,80.14,1193.875
2010-11-26,88.4,112.9,67,140.1,82.3,1189.4
2010-11-29,85.5,112.9,65.55,139.2,80.12,1187.76
2010-11-30,86.1,113.1,64.7,141,80,1180.55
2010-12-01,88,115.7,64.95,144.9,80.2,1206.07
2010-12-02,88.8,119.5,66.45,146.3,83.4,1221.53
2010-12-03,89.2,118,66.6,146,83.64,1224.71
2010-12-06,89.3,117.5,66.2,147.5,84.4,1223.12
2010-12-07,90,120.3,65.35,148.7,83.72,1223.75
2010-12-08,89.8,120.3,67.05,146.5,84.14,1228.28
2010-12-09,89.4,118.6,66.6,144.5,83.24,1233
2010-12-10,88,118.6,66.4,145.9,83.2,1240.4
2010-12-13,87,119.7,66.35,147.9,83.12,1240.46
2010-12-14,87.6,119.3,66.3,148,83.68,1241.59
2010-12-15,88,118,65.8,149,83.28,1235.23
2010-12-16,86.6,116.5,65.5,149,82.46,1242.87
2010-12-17,86,119.1,65.85,151.2,82.82,1243.91
2010-12-20,88,118.4,67.95,152.2,82.1,1247.08
2010-12-21,86.3,120.5,67.35,152,82.92,1254.6
2010-12-22,86,120.7,65.7,152,83.04,1258.84
2010-12-23,87.9,121.3,66.5,153,83.38,1256.77
2010-12-27,87.9,121.3,66.1,153.1,83.38,1257.54
2010-12-28,88.6,121.9,65.65,152.6,84.7,1258.51
2010-12-29,89.3,121.8,65.25,152,83.82,1259.78
2010-12-30,89.5,123.3,65.5,151.3,82.4,1257.88
2011-01-03,84.2,128,65.45,152.9,82.5,1271.87
2011-01-04,82.5,124.4,66,154.4,84.18,1270.2
2011-01-05,81.7,120.5,65.75,154.5,83.72,1276.56
2011-01-06,83.8,120.2,65.5,153.5,86.28,1273.85
2011-01-07,82.4,119.8,65.15,152,90,1271.5
2011-01-10,81.5,118.5,64.95,148.8,89.28,1269.75
2011-01-11,81.3,120,65.6,147.1,89.64,1274.48
2011-01-12,82,120,65.15,150.3,92.6,1285.96
2011-01-13,82.8,119.4,65.5,148,90.46,1283.76
2011-01-14,82.5,120.9,63.6,151.2,90.9,1293.24
2011-01-17,83,119.7,63.6,151.1,90.22,1294.13
2011-01-18,84.3,120,63.8,153.8,91.18,1295.02
2011-01-19,85.6,119.9,64.6,154.1,91,1281.92
2011-01-20,84.6,117.6,63.95,154.5,89.34,1280.26
2011-01-21,84.2,115.5,63.2,155.2,89.08,1283.35
2011-01-24,82.5,114.5,62.2,153.8,88.2,1290.84
2011-01-25,83,115,63.15,153,86.34,1291.18
2011-01-26,83.8,117.6,63.95,154.7,86.74,1296.63
2011-01-27,85.9,117,63.95,156.4,88.32,1299.54
2011-01-28,84.2,115.8,63.5,157.5,88.4,1276.34
2011-01-31,83,113.7,63.2,157.2,87.2,1286.12
2011-02-01,84.2,117.5,62.55,157.4,88.02,1307.59
2011-02-02,86.5,116.3,62.4,156.9,87.4,1304.03
2011-02-03,87,116.2,62.5,157.2,88.3,1307.1
2011-02-04,86.6,116.1,62.25,158.9,87.2,1310.87
2011-02-07,88.3,116.7,62.3,160.8,88.54,1319.05
2011-02-08,89.5,115.5,62.05,163,89.34,1324.57
2011-02-09,87,116,61,159.5,90.52,1320.88
2011-02-10,87,115,58.6,154,90.4,1321.87
2011-02-11,87,114.6,58.4,151.9,90.4,1329.15
2011-02-14,86.3,115.7,58.3,153.8,91.12,1332.32
2011-02-15,86,115.8,57.1,146.2,90.94,1328.01
2011-02-16,86.6,116.5,56.65,147.1,90.96,1336.32
2011-02-17,88,115.8,56,145.8,90.3,1340.43
2011-02-18,87.1,116.5,57.1,145.1,92.4,1343.01
2011-02-21,86.5,116.5,56,140,91.4,1329.225
2011-02-22,86.3,114.1,57.2,140,90.52,1315.44
2011-02-23,86.5,113.2,57,139.1,89.58,1307.4
2011-02-24,85.7,118,56.25,139.5,88.64,1306.1
2011-02-25,86.6,121.7,56.2,140.8,90.46,1319.88
2011-02-28,87.9,124.9,57.1,140,91.7,1327.22
2011-03-01,90,121.5,51,140,93.1,1306.33
2011-03-02,89.4,122.7,49.89,136,92.64,1308.44
2011-03-03,90,124.5,48.5,134.7,91.22,1330.97
2011-03-04,90.5,125.3,49.6,135.5,90.12,1321.15
2011-03-07,89.4,125.6,52.05,132.3,89.44,1310.13
2011-03-08,89.2,125,52.65,130.5,91.22,1321.82
2011-03-09,88.8,125,53.7,130.9,87.68,1320.02
2011-03-10,87.9,124,52.7,128.3,89.06,1295.11
2011-03-11,86.6,122.6,52,129.2,88.1,1304.28
2011-03-14,86.4,122.9,50.3,129,85.2,1296.39
2011-03-15,84,119.9,48.63,127.8,83.26,1281.87
2011-03-16,83.8,120.7,49.87,129.5,80.58,1256.88
2011-03-17,82.9,120.1,49.02,131.5,83.9,1273.72
2011-03-18,83,124,50.3,134.5,83.9,1279.21
2011-03-21,83.3,125,50.05,136,83.3,1298.38
2011-03-22,83.4,124.2,49.58,133.9,82.4,1293.77
2011-03-23,82.5,125.4,50.45,132.3,83.04,1297.54
2011-03-24,84.5,127.1,49.12,136,83.78,1309.66
2011-03-25,86,126.9,50.1,136,84.9,1313.8
2011-03-28,86.9,127.4,53.5,135,84.98,1310.19
2011-03-29,84.5,127.1,58.5,134.9,85.14,1319.44
2011-03-30,84.2,130.2,57,132.6,92.48,1328.26
2011-03-31,84.3,129.9,56,132.8,91.12,1325.83
2011-04-01,85,129.5,55.1,133.2,92.92,1332.41
2011-04-04,84.3,129.7,56,134.3,93.3,1332.87
2011-04-05,83.8,129.7,56.3,136.2,92.88,1332.63
2011-04-06,84.1,129.2,55.85,139,93.44,1335.54
2011-04-07,84,127.8,55.5,139.3,93.6,1333.51
2011-04-08,85,127.3,56.5,140.5,92.82,1328.17
2011-04-11,84.8,126.8,58,141,92.4,1324.46
2011-04-12,84,125.3,55.85,141.4,92.16,1314.16
2011-04-13,84.8,125.8,55.5,142,91,1314.41
2011-04-14,86.7,125,55.05,143.8,91.88,1314.52
2011-04-15,88.9,125.8,54.6,143,93.42,1319.68
2011-04-18,90,125,54.75,141.7,92.98,1305.14
2011-04-19,90.2,125.6,54.6,142.8,95.6,1312.62
2011-04-20,92.9,129.6,54.6,144.1,94.68,1330.36
2011-04-26,94.5,130.5,54.1,141.8,93.2,1347.24
2011-04-27,94,129.6,54.15,142.7,92.8,1355.66
2011-04-28,91.5,132.6,54.4,144.5,92.88,1360.48
2011-04-29,91.5,131.6,54.4,146,93.88,1363.61
2011-05-02,91.3,131.3,54.85,145.5,94.5,1361.22
2011-05-03,91.5,129.5,55.05,143.2,92.58,1356.62
2011-05-04,90.9,128,55.1,141.3,90.82,1347.32
2011-05-05,90.7,127,54.9,138.3,89.98,1335.1
2011-05-06,90.5,128.8,55,137.5,92.7,1340.2
2011-05-09,92.7,130,54.2,136,93.2,1346.29
2011-05-10,92.2,131,54.1,136.6,94.4,1357.16
2011-05-11,90.8,130.7,54.05,134.5,94.1,1342.08
2011-05-12,91.2,129.2,53.05,133.7,91.4,1348.65
2011-05-13,89.8,130.1,53,137.3,93.74,1337.77
2011-05-16,91.6,129.9,53.6,137,94.42,1329.47
2011-05-17,90.9,129,53.35,135,95.18,1328.98
2011-05-18,90.7,128.6,52.9,134.6,96,1340.68
2011-05-19,91.6,129,52.55,134.5,96.16,1343.6
2011-05-23,90.1,127.1,51.25,133,95.26,1317.37
2011-05-24,91.4,128.4,50.15,131.8,95.64,1316.28
2011-05-25,91,128,49.7,132.1,97.4,1320.47
2011-05-26,92.9,128.5,48,131.1,98.4,1325.69
2011-05-27,94.1,129.1,48,131,98.4,1331.1
2011-05-30,96,129.4,47.85,132.1,98,1338.15
2011-05-31,96.4,129.6,47.7,131,98,1345.2
2011-06-01,98.2,129.8,47.4,129.9,97.76,1314.55
2011-06-06,101.2,129.7,46.6,127,97.56,1286.17
2011-06-07,103.5,129.3,47.6,125.3,96.34,1284.94
2011-06-08,100,127.2,45.9,123.1,95.28,1279.56
2011-06-09,99,125.5,46,124.6,95.7,1289
2011-06-10,99.5,125,43.91,121.8,94.68,1270.98
2011-06-14,100.4,126.5,44.1,120.9,95.02,1287.87
2011-06-15,99.7,123.7,44.2,118,93.08,1265.42
2011-06-16,97,120.1,42.6,116,90.42,1267.64
2011-06-17,98,121.4,41.91,117,89.94,1271.5
2011-06-20,98,119.7,41.53,114.5,88.94,1278.36
2011-06-21,98,121.6,40.81,116.8,89.76,1295.52
2011-06-22,98.5,120.5,40.41,115.1,90.9,1287.14
2011-06-23,95.7,118.6,38.25,113.6,90.2,1283.5
2011-06-24,95,118.8,34,112.7,89.72,1268.45
2011-06-27,95.3,118.2,36.07,110,89.58,1280.1
2011-06-28,94.7,118.7,40.5,111.8,89.52,1296.67
2011-06-29,99,121.3,40.28,113.4,90.92,1307.41
2011-06-30,101.5,123.3,40,114.8,92.84,1320.64
2011-07-01,101,123.6,40.49,118.1,92.92,1339.67
2011-07-04,101.2,124.5,42.95,118.9,92.72,1338.775
2011-07-05,101,125.4,43.8,117.4,92.4,1337.88
2011-07-06,100.1,125,41.84,116.5,92.84,1339.22
2011-07-07,100.5,124.9,41.48,117.2,94,1353.22
2011-07-08,100.5,124.6,41.05,114.4,93.32,1343.8
2011-07-11,100.4,122,40.1,110.1,92.08,1319.49
2011-07-12,100.3,119.6,39.59,108.4,91.7,1313.64
2011-07-13,101.5,123.7,40.22,111.3,92.4,1317.72
2011-07-14,100,122.3,39.8,111.6,91.74,1308.87
2011-07-15,99.2,120.5,40.87,111.8,91.32,1316.14
2011-07-18,97,114.8,40.14,109.4,90.08,1305.44
2011-07-19,97.5,115.1,41.32,112.8,91.5,1326.73
2011-07-20,97.5,114.4,43.27,118.7,91.32,1325.84
2011-07-21,96.8,116.2,43.31,127.8,92.76,1343.8
2011-07-22,97.4,117.3,43.3,130,92.98,1345.02
2011-07-25,96.3,116,42.1,126.7,94,1337.43
2011-07-26,93.5,115.5,42.5,127.1,93.34,1331.94
2011-07-27,92.5,111.9,40.62,123.3,93.9,1304.89
2011-07-28,92.3,115.6,40.5,124.1,92.12,1300.67
2011-07-29,96,115.2,40.22,121.7,91,1292.28
2011-08-01,94.5,116.2,40.11,121.2,92.3,1286.94
2011-08-02,92.4,112.4,40.01,115.9,89.24,1254.05
2011-08-03,90.2,112.3,39.7,113.9,86.78,1260.34
2011-08-04,87.5,110.2,39,110.7,84.92,1200.07
2011-08-05,84,106.6,36.94,109.2,83.96,1199.38
2011-08-08,82.6,102.8,35.23,102.6,81.48,1119.46
2011-08-09,82.5,106.1,45.75,107.9,83.08,1172.53
2011-08-10,83.9,104.8,41.8,108.3,83,1120.76
2011-08-11,82.5,103.2,41,107.9,85.12,1172.64
2011-08-12,86.2,110.3,42.44,112.6,86.3,1178.81
2011-08-15,88.5,113.2,42.24,114.3,87,1204.49
2011-08-16,85.4,109.1,42.65,106.5,85,1192.76
2011-08-17,84.8,106.6,42.51,106.7,83.6,1193.89
2011-08-18,80.7,100,39.51,101.2,79.74,1140.65
2011-08-19,79.9,100.1,38.06,100.6,77.94,1123.53
2011-08-22,80,100,37.61,97.5,80.82,1123.82
2011-08-23,80.5,99.5,38.18,95.15,81.74,1162.35
2011-08-24,81,101.3,38.19,96,82.48,1177.6
2011-08-25,80,101.1,37.84,102.1,83.48,1159.27
2011-08-26,80,100.1,36.8,100.3,83,1176.8
2011-08-29,88.1,102.3,38.2,103.3,84.44,1210.08
2011-08-30,84.5,102.7,36.51,102.6,83.86,1212.92
2011-08-31,88,108.7,37.16,105,85.68,1218.89
2011-09-01,87,107.5,37.8,104,84.8,1204.42
2011-09-02,85.6,103.7,36.18,99.65,83.6,1173.97
2011-09-05,82.9,99.8,35.87,95,82.28,1169.605
2011-09-06,84.4,96.65,35.8,93.1,81.7,1165.24
2011-09-07,85.2,100.7,35.42,96.25,84.12,1198.62
2011-09-08,86.8,103.8,35.52,96,84.14,1185.9
2011-09-09,83.7,101.2,35,94.5,82.56,1154.23
2011-09-12,79.2,99.6,34,89.5,81.1,1162.27
2011-09-13,78.5,100.7,34.5,90.9,82.38,1172.87
2011-09-14,78,103.1,34.95,91,83.02,1188.68
2011-09-15,81.5,104.1,36.6,93.8,84.24,1209.11
2011-09-16,82.6,104.4,36.79,94.5,83.48,1216.01
2011-09-19,79.9,102,35.79,93,82.3,1204.09
2011-09-20,79.3,105.2,34.95,94.95,83.5,1202.09
2011-09-21,80.8,105.4,34.38,95,83.52,1166.76
2011-09-22,79,101,33.01,92.1,80.7,1129.56
2011-09-23,79,101.7,31.62,94,81.02,1136.43
2011-09-26,78.6,102.1,31.48,96,81.34,1162.95
2011-09-27,78.3,105.9,31.91,101.9,84.22,1175.38
2011-09-28,79,106.1,32.2,100.9,83.54,1151.06
2011-09-29,79.3,104.9,32.99,101.2,84.58,1160.4
2011-09-30,79.9,100.8,32.41,98.95,83.82,1131.42
2011-10-03,83.1,100.1,31.85,97.5,83.54,1099.23
2011-10-04,80.2,96.1,30.8,94.4,80.94,1123.95
2011-10-05,79.9,93.25,30.5,95.75,82.14,1144.03
2011-10-06,79.2,94.95,31.1,97,82.48,1164.97
2011-10-07,79.3,96,30.96,97.7,83.88,1155.46
2011-10-10,79.8,98.25,31.4,97.05,82.56,1194.89
2011-10-11,82.6,99.3,31.65,98.7,79.8,1195.54
2011-10-12,86,101.4,31.96,100.2,80.94,1207.25
2011-10-13,85.8,100,32.1,99.7,81.52,1203.66
2011-10-14,89.4,98.75,31.75,99,84.1,1224.58
2011-10-17,87.8,97.05,31.66,97.95,82.06,1200.86
2011-10-18,86.9,98.25,31.7,96.5,81.54,1225.38
2011-10-19,90,97.7,31.75,96.05,81.66,1209.88
2011-10-20,89.5,95.75,31.58,94.8,80.6,1215.39
2011-10-21,90,100.8,32.95,95.95,82.5,1238.25
2011-10-24,91.7,103.2,32.2,96.6,83.4,1254.19
2011-10-25,91.1,103.8,32.1,94.8,82.52,1229.05
2011-10-26,91.2,108.9,32.1,94.5,82.68,1242
2011-10-27,95.4,110.5,32.52,99.9,83.36,1284.59
2011-10-28,92.8,110.8,31.75,104.6,85.62,1285.09
2011-10-31,92.5,108.7,31.5,100.2,85.8,1253.3
2011-11-01,90.1,103.1,31,94.6,83,1218.28
